1.934625244e+02;2.204876021e-02
1.936655121e+02;1.814584434e-02
1.938684998e+02;2.034123428e-02
1.940715179e+02;1.735983975e-02
1.942745514e+02;1.703459769e-02
1.944776001e+02;1.874212362e-02
1.946806641e+02;1.966364495e-02
1.948837433e+02;1.874212362e-02
1.950868378e+02;2.077489160e-02
1.952899628e+02;1.773929037e-02
1.954930878e+02;1.985337026e-02
1.956962280e+02;1.687197573e-02
1.958993835e+02;1.822715439e-02
1.961025696e+02;1.809163764e-02
1.963057556e+02;1.969074830e-02
1.965089722e+02;1.754956506e-02
1.967122040e+02;2.012440562e-02
1.969154358e+02;1.874212362e-02
1.971186981e+02;1.950102299e-02
1.973219757e+02;1.847108640e-02
1.975252533e+02;1.857950166e-02
1.977285614e+02;1.735983975e-02
1.979318848e+02;1.920288429e-02
1.981352234e+02;1.838977635e-02
1.983385773e+02;1.765798032e-02
1.985419464e+02;1.719721965e-02
1.987453461e+02;1.882343367e-02
1.989487457e+02;1.855239831e-02
1.991521606e+02;1.887764037e-02
1.993555908e+02;1.665514708e-02
1.995590515e+02;1.833556965e-02
1.997625122e+02;1.687197573e-02
1.999660034e+02;1.828136295e-02
2.001694946e+02;1.779349707e-02
2.003730164e+02;1.917578094e-02
2.005765533e+02;1.733273640e-02
2.007800903e+02;1.787480898e-02
2.009836578e+02;1.692618430e-02
2.011872406e+02;2.261793427e-02
2.013908386e+02;1.779349707e-02
2.015944519e+02;2.031413093e-02
2.017980804e+02;1.787480898e-02
2.020017242e+02;1.893184893e-02
2.022053833e+02;1.876922697e-02
2.024090576e+02;1.920288429e-02
2.026127472e+02;1.868791506e-02
2.028164520e+02;2.183193155e-02
2.030201721e+02;1.681776904e-02
2.032239227e+02;1.939260960e-02
2.034276733e+02;1.730563305e-02
2.036314545e+02;1.974495500e-02
2.038352356e+02;1.820005104e-02
2.040390472e+02;1.941971295e-02
2.042428589e+02;1.820005104e-02
2.044467010e+02;1.849819161e-02
2.046505585e+02;1.912157238e-02
2.048544159e+02;1.982626691e-02
2.050583038e+02;1.622148976e-02
2.052622070e+02;1.939260960e-02
2.054661255e+02;1.830846630e-02
2.056700592e+02;2.202165499e-02
2.058740082e+02;1.925709099e-02
2.060779724e+02;1.963654160e-02
2.062819519e+02;1.928419434e-02
2.064859467e+02;1.985337026e-02
2.066899567e+02;1.893184893e-02
2.068939972e+02;1.828136295e-02
2.070980377e+02;1.887764037e-02
2.073020935e+02;2.169641294e-02
2.075061798e+02;1.698039100e-02
2.077102661e+02;1.982626691e-02
2.079143677e+02;1.711590774e-02
2.081184998e+02;2.055806294e-02
2.083226471e+02;2.039544098e-02
2.085267944e+02;1.988047361e-02
2.087309723e+02;1.768508367e-02
2.089351654e+02;1.990757696e-02
2.091393585e+02;1.974495500e-02
2.093435822e+02;2.115434222e-02
2.095478210e+02;1.722432300e-02
2.097520752e+02;1.822715439e-02
2.099563446e+02;1.876922697e-02
2.101606293e+02;1.958233304e-02
2.103649292e+02;1.890474372e-02
2.105692444e+02;1.847108640e-02
2.107735748e+02;1.917578094e-02
2.109779205e+02;1.979916170e-02
2.111822815e+02;1.706170104e-02
2.113866730e+02;1.941971295e-02
2.115910645e+02;1.790191233e-02
2.117954712e+02;1.893184893e-02
2.119999084e+02;2.069357969e-02
2.122043457e+02;1.784770563e-02
2.124088135e+02;1.760377362e-02
2.126132813e+02;2.044964768e-02
2.128177795e+02;1.760377362e-02
2.130222778e+02;2.080199495e-02
2.132268066e+02;1.730563305e-02
2.134313507e+02;1.906736568e-02
2.136359100e+02;1.876922697e-02
2.138404694e+02;1.996178366e-02
2.140450592e+02;1.876922697e-02
2.142496643e+02;2.112723701e-02
2.144542847e+02;1.933840103e-02
2.146589203e+02;1.787480898e-02
2.148635712e+02;1.646542177e-02
2.150682373e+02;1.828136295e-02
2.152729187e+02;1.838977635e-02
2.154776154e+02;1.936550438e-02
2.156823273e+02;2.066647634e-02
2.158870697e+02;1.985337026e-02
2.160918121e+02;1.990757696e-02
2.162965698e+02;1.754956506e-02
2.165013580e+02;1.947391964e-02
2.167061462e+02;1.890474372e-02
2.169109497e+02;1.885053702e-02
2.171157837e+02;2.028702758e-02
2.173206177e+02;1.882343367e-02
2.175254822e+02;1.784770563e-02
2.177303467e+02;2.118144557e-02
2.179352417e+02;1.931129768e-02
2.181401520e+02;1.730563305e-02
2.183450623e+02;1.947391964e-02
2.185500031e+02;1.901315898e-02
2.187549591e+02;2.063937299e-02
2.189599304e+02;1.820005104e-02
2.191649017e+02;2.156089433e-02
2.193699036e+02;1.979916170e-02
2.195749207e+02;1.863370836e-02
2.197799530e+02;1.885053702e-02
2.199850006e+02;1.931129768e-02
2.201900635e+02;1.909446903e-02
2.203951416e+02;2.031413093e-02
2.206002350e+02;1.763087697e-02
2.208053589e+02;1.996178366e-02
2.210104828e+02;1.849819161e-02
2.212156219e+02;1.939260960e-02
2.214207764e+02;1.847108640e-02
2.216259613e+02;2.050385624e-02
2.218311462e+02;1.974495500e-02
2.220363464e+02;2.107303031e-02
2.222415771e+02;1.806453429e-02
2.224468079e+02;1.798322238e-02
2.226520691e+02;1.760377362e-02
2.228573303e+02;2.001599036e-02
2.230626221e+02;1.860660501e-02
2.232679138e+02;1.955522969e-02
2.234732361e+02;1.833556965e-02
2.236785583e+02;1.760377362e-02
2.238839111e+02;2.164220624e-02
2.240892792e+02;1.895895228e-02
2.242946625e+02;1.811874099e-02
2.245000458e+02;1.979916170e-02
2.247054596e+02;1.860660501e-02
2.249108887e+02;1.725142635e-02
2.251163330e+02;1.852529496e-02
2.253217926e+02;1.717011631e-02
2.255272675e+02;2.047675103e-02
2.257327576e+02;1.909446903e-02
2.259382629e+02;2.099172026e-02
2.261437836e+02;1.868791506e-02
2.263493195e+02;1.817294769e-02
2.265548706e+02;2.017861232e-02
2.267604370e+02;1.830846630e-02
2.269660187e+02;1.876922697e-02
2.271716309e+02;1.960943826e-02
2.273772430e+02;1.925709099e-02
2.275828705e+02;2.012440562e-02
2.277885132e+02;1.969074830e-02
2.279941864e+02;1.863370836e-02
2.281998596e+02;2.025992237e-02
2.284055634e+02;1.746825501e-02
2.286112671e+02;1.998888701e-02
2.288169861e+02;1.906736568e-02
2.290227356e+02;1.893184893e-02
2.292284851e+02;1.917578094e-02
2.294342651e+02;2.063937299e-02
2.296400604e+02;1.947391964e-02
2.298458557e+02;1.922998764e-02
2.300516815e+02;1.657383703e-02
2.302575226e+02;2.118144557e-02
2.304633636e+02;1.955522969e-02
2.306692352e+02;2.204876021e-02
2.308751221e+02;1.952812634e-02
2.310810089e+02;1.996178366e-02
2.312869263e+02;1.971785165e-02
2.314928589e+02;2.088330500e-02
2.316988068e+02;1.990757696e-02
2.319047699e+02;2.215717360e-02
2.321107483e+02;2.004309557e-02
2.323167419e+02;1.996178366e-02
2.325227509e+02;1.914867759e-02
2.327287750e+02;2.034123428e-02
2.329348145e+02;1.627569832e-02
2.331408691e+02;1.825425774e-02
2.333469391e+02;1.855239831e-02
2.335530243e+02;2.207586356e-02
2.337591248e+02;1.898605563e-02
2.339652405e+02;1.887764037e-02
