1.934625244e+02;1.691099629e-02
1.936655121e+02;1.715510152e-02
1.938684998e+02;1.707373373e-02
1.940715179e+02;1.631429791e-02
1.942745514e+02;1.883670874e-02
1.944776001e+02;1.596170291e-02
1.946806641e+02;1.783316769e-02
1.948837433e+02;1.647703350e-02
1.950868378e+02;1.688387431e-02
1.952899628e+02;1.495816279e-02
1.954930878e+02;1.636854373e-02
1.956962280e+02;1.821288653e-02
1.958993835e+02;1.837562211e-02
1.961025696e+02;1.710085571e-02
1.963057556e+02;1.878246292e-02
1.965089722e+02;1.775179990e-02
1.967122040e+02;1.764331013e-02
1.969154358e+02;1.832137629e-02
1.971186981e+02;1.832137629e-02
1.973219757e+02;1.707373373e-02
1.975252533e+02;1.772467792e-02
1.977285614e+02;1.929779351e-02
1.979318848e+02;1.731783710e-02
1.981352234e+02;1.672113873e-02
1.983385773e+02;1.726359129e-02
1.985419464e+02;1.813151874e-02
1.987453461e+02;1.710085571e-02
1.989487457e+02;1.566335373e-02
1.991521606e+02;1.642278768e-02
1.993555908e+02;1.558198500e-02
1.995590515e+02;1.503953151e-02
1.997625122e+02;1.604307070e-02
1.999660034e+02;2.013859712e-02
2.001694946e+02;1.799590513e-02
2.003730164e+02;1.859260350e-02
2.005765533e+02;1.715510152e-02
2.007800903e+02;1.758906431e-02
2.009836578e+02;1.791453548e-02
2.011872406e+02;1.672113873e-02
2.013908386e+02;1.889095269e-02
2.015944519e+02;1.992161572e-02
2.017980804e+02;1.756194234e-02
2.020017242e+02;1.598882489e-02
2.022053833e+02;1.937916130e-02
2.024090576e+02;1.753481850e-02
2.026127472e+02;1.691099629e-02
2.028164520e+02;1.826713048e-02
2.030201721e+02;1.853835769e-02
2.032239227e+02;1.658552513e-02
2.034276733e+02;1.607019268e-02
2.036314545e+02;1.842986792e-02
2.038352356e+02;1.503953151e-02
2.040390472e+02;1.756194234e-02
2.042428589e+02;1.764331013e-02
2.044467010e+02;1.745345071e-02
2.046505585e+02;1.688387431e-02
2.048544159e+02;1.872821711e-02
2.050583038e+02;1.555486210e-02
2.052622070e+02;1.748057269e-02
2.054661255e+02;1.783316769e-02
2.056700592e+02;1.837562211e-02
2.058740082e+02;1.883670874e-02
2.060779724e+02;1.739920489e-02
