1.934625244e+02;1.827773079e-02
1.936655121e+02;1.673179679e-02
1.938684998e+02;1.776241884e-02
1.940715179e+02;1.610799879e-02
1.942745514e+02;1.762681082e-02
1.944776001e+02;1.618936285e-02
1.946806641e+02;1.583678275e-02
1.948837433e+02;1.749120280e-02
1.950868378e+02;1.743695885e-02
1.952899628e+02;1.570117287e-02
1.954930878e+02;1.621648483e-02
1.956962280e+02;1.860319078e-02
1.958993835e+02;1.586390287e-02
1.961025696e+02;1.686740480e-02
1.963057556e+02;1.797939278e-02
1.965089722e+02;1.537571382e-02
1.967122040e+02;1.721998677e-02
1.969154358e+02;1.705725677e-02
1.971186981e+02;1.597239077e-02
1.973219757e+02;1.578253880e-02
1.975252533e+02;1.811500080e-02
1.977285614e+02;1.919986680e-02
1.979318848e+02;1.860319078e-02
1.981352234e+02;1.450782083e-02
1.983385773e+02;1.561980881e-02
1.985419464e+02;1.502313279e-02
1.987453461e+02;1.754544489e-02
1.989487457e+02;1.694876887e-02
1.991521606e+02;1.662330888e-02
1.993555908e+02;1.505025383e-02
1.995590515e+02;1.684028283e-02
1.997625122e+02;1.651482284e-02
1.999660034e+02;1.507737581e-02
2.001694946e+02;1.705725677e-02
2.003730164e+02;1.740983687e-02
2.005765533e+02;1.499601081e-02
2.007800903e+02;1.711149886e-02
2.009836578e+02;1.673179679e-02
2.011872406e+02;1.713862084e-02
2.013908386e+02;1.505025383e-02
2.015944519e+02;1.765393279e-02
2.017980804e+02;1.711149886e-02
2.020017242e+02;1.681316085e-02
2.022053833e+02;1.646057889e-02
2.024090576e+02;1.740983687e-02
2.026127472e+02;1.659618877e-02
2.028164520e+02;1.892864890e-02
2.030201721e+02;1.675891876e-02
2.032239227e+02;1.665043086e-02
2.034276733e+02;1.393826678e-02
2.036314545e+02;1.765393279e-02
2.038352356e+02;1.448069979e-02
2.040390472e+02;1.719286479e-02
2.042428589e+02;1.646057889e-02
2.044467010e+02;1.678603888e-02
2.046505585e+02;1.738271490e-02
2.048544159e+02;1.711149886e-02
2.050583038e+02;1.800651290e-02
2.052622070e+02;1.833197288e-02
2.054661255e+02;1.806075685e-02
2.056700592e+02;1.849470288e-02
2.058740082e+02;1.662330888e-02
2.060779724e+02;1.795227081e-02
2.062819519e+02;1.637921482e-02
2.064859467e+02;1.740983687e-02
2.066899567e+02;1.708437689e-02
2.068939972e+02;1.692164689e-02
2.070980377e+02;1.803363487e-02
2.073020935e+02;1.968805678e-02
2.075061798e+02;1.629785076e-02
2.077102661e+02;1.651482284e-02
2.079143677e+02;1.697589085e-02
2.081184998e+02;1.738271490e-02
2.083226471e+02;1.486040279e-02
2.085267944e+02;1.732847281e-02
2.087309723e+02;1.759968884e-02
2.089351654e+02;1.719286479e-02
2.091393585e+02;1.759968884e-02
2.093435822e+02;1.667755283e-02
2.095478210e+02;1.610799879e-02
2.097520752e+02;1.746408083e-02
2.099563446e+02;1.578253880e-02
2.101606293e+02;1.648770086e-02
2.103649292e+02;1.651482284e-02
2.105692444e+02;1.678603888e-02
2.107735748e+02;1.765393279e-02
2.109779205e+02;1.730135083e-02
2.111822815e+02;1.553844381e-02
2.113866730e+02;1.518586278e-02
2.115910645e+02;1.616224088e-02
2.117954712e+02;1.705725677e-02
2.119999084e+02;1.616224088e-02
2.122043457e+02;1.719286479e-02
2.124088135e+02;1.564693078e-02
2.126132813e+02;1.890152879e-02
2.128177795e+02;1.448069979e-02
2.130222778e+02;1.887440681e-02
2.132268066e+02;1.776241884e-02
2.134313507e+02;1.901001483e-02
2.136359100e+02;1.833197288e-02
2.138404694e+02;1.700301282e-02
2.140450592e+02;1.681316085e-02
2.142496643e+02;1.665043086e-02
2.144542847e+02;1.656906679e-02
2.146589203e+02;1.708437689e-02
2.148635712e+02;1.822348684e-02
2.150682373e+02;1.643345878e-02
2.152729187e+02;1.599951088e-02
2.154776154e+02;1.640633680e-02
2.156823273e+02;1.564693078e-02
2.158870697e+02;1.637921482e-02
2.160918121e+02;1.711149886e-02
2.162965698e+02;1.806075685e-02
2.165013580e+02;1.678603888e-02
2.167061462e+02;1.789802685e-02
2.169109497e+02;1.827773079e-02
2.171157837e+02;1.825060882e-02
2.173206177e+02;1.692164689e-02
2.175254822e+02;1.703013480e-02
2.177303467e+02;1.863031089e-02
2.179352417e+02;2.042034082e-02
2.181401520e+02;1.635209285e-02
2.183450623e+02;2.117974684e-02
2.185500031e+02;1.670467481e-02
2.187549591e+02;1.852182485e-02
2.189599304e+02;1.635209285e-02
2.191649017e+02;1.800651290e-02
2.193699036e+02;1.781666279e-02
2.195749207e+02;1.689452678e-02
2.197799530e+02;1.654194482e-02
2.199850006e+02;1.906425878e-02
2.201900635e+02;1.816924289e-02
2.203951416e+02;1.768105477e-02
2.206002350e+02;1.684028283e-02
2.208053589e+02;1.673179679e-02
2.210104828e+02;1.646057889e-02
2.212156219e+02;1.781666279e-02
2.214207764e+02;1.835909486e-02
2.216259613e+02;1.827773079e-02
2.218311462e+02;1.757256687e-02
2.220363464e+02;1.513161883e-02
2.222415771e+02;1.686740480e-02
2.224468079e+02;1.602663286e-02
2.226520691e+02;1.773529686e-02
2.228573303e+02;1.930835284e-02
2.230626221e+02;1.629785076e-02
2.232679138e+02;1.754544489e-02
2.234732361e+02;1.838621683e-02
2.236785583e+02;1.825060882e-02
2.238839111e+02;1.686740480e-02
2.240892792e+02;1.852182485e-02
2.242946625e+02;1.917274483e-02
2.245000458e+02;1.795227081e-02
2.247054596e+02;1.727422886e-02
2.249108887e+02;1.684028283e-02
2.251163330e+02;2.058307081e-02
2.253217926e+02;1.814212278e-02
2.255272675e+02;1.700301282e-02
2.257327576e+02;1.724710688e-02
2.259382629e+02;1.689452678e-02
2.261437836e+02;1.765393279e-02
2.263493195e+02;1.561980881e-02
2.265548706e+02;1.673179679e-02
2.267604370e+02;1.735559478e-02
2.269660187e+02;2.012200281e-02
2.271716309e+02;1.578253880e-02
2.273772430e+02;1.708437689e-02
2.275828705e+02;1.464342978e-02
2.277885132e+02;1.570117287e-02
2.279941864e+02;1.735559478e-02
2.281998596e+02;1.906425878e-02
2.284055634e+02;1.800651290e-02
2.286112671e+02;1.551132184e-02
2.288169861e+02;1.599951088e-02
2.290227356e+02;1.659618877e-02
2.292284851e+02;1.765393279e-02
2.294342651e+02;1.819636486e-02
2.296400604e+02;1.656906679e-02
2.298458557e+02;1.578253880e-02
2.300516815e+02;1.792514883e-02
2.302575226e+02;1.906425878e-02
2.304633636e+02;1.662330888e-02
2.306692352e+02;1.545707881e-02
2.308751221e+02;1.833197288e-02
2.310810089e+02;1.849470288e-02
2.312869263e+02;1.906425878e-02
2.314928589e+02;1.719286479e-02
2.316988068e+02;1.711149886e-02
2.319047699e+02;1.852182485e-02
2.321107483e+02;1.681316085e-02
2.323167419e+02;1.602663286e-02
2.325227509e+02;1.640633680e-02
2.327287750e+02;1.911850087e-02
2.329348145e+02;1.686740480e-02
2.331408691e+02;2.039321885e-02
2.333469391e+02;1.759968884e-02
2.335530243e+02;1.675891876e-02
2.337591248e+02;1.494176779e-02
2.339652405e+02;1.711149886e-02
2.341713867e+02;1.632497087e-02
2.343775330e+02;1.857606880e-02
2.345836945e+02;1.773529686e-02
2.347898712e+02;1.795227081e-02
2.349960785e+02;1.882016286e-02
2.352022858e+02;1.689452678e-02
2.354085083e+02;1.868455485e-02
2.356147614e+02;1.854894683e-02
2.358210144e+02;1.768105477e-02
2.360272827e+02;1.827773079e-02
2.362335815e+02;1.572829485e-02
2.364398804e+02;1.494176779e-02
2.366462097e+02;1.602663286e-02
2.368525391e+02;1.808787882e-02
2.370588989e+02;1.635209285e-02
