1.934625244e+02,1.550019626e-02
1.936655121e+02,1.699190401e-02
1.938684998e+02,1.758858748e-02
1.940715179e+02,1.842936687e-02
1.942745514e+02,1.666644029e-02
1.944776001e+02,1.566292904e-02
1.946806641e+02,1.707326993e-02
1.948837433e+02,1.674780622e-02
1.950868378e+02,1.680205017e-02
1.952899628e+02,1.623248868e-02
1.954930878e+02,1.707326993e-02
1.956962280e+02,1.707326993e-02
1.958993835e+02,1.756146550e-02
1.961025696e+02,1.495775767e-02
1.963057556e+02,1.406273339e-02
1.965089722e+02,1.463229395e-02
1.967122040e+02,1.674780622e-02
1.969154358e+02,1.726312377e-02
1.971186981e+02,1.539170928e-02
1.973219757e+02,1.758858748e-02
1.975252533e+02,1.685629413e-02
1.977285614e+02,1.766995341e-02
1.979318848e+02,1.536458731e-02
1.981352234e+02,1.766995341e-02
1.983385773e+02,1.837512292e-02
1.985419464e+02,1.723600179e-02
1.987453461e+02,1.720887981e-02
1.989487457e+02,1.647658646e-02
1.991521606e+02,1.598839089e-02
1.993555908e+02,1.699190401e-02
1.995590515e+02,1.777844131e-02
1.997625122e+02,1.639522053e-02
1.999660034e+02,1.691053808e-02
2.001694946e+02,1.769707538e-02
2.003730164e+02,1.723600179e-02
2.005765533e+02,1.761570945e-02
2.007800903e+02,1.813102700e-02
2.009836578e+02,1.598839089e-02
2.011872406e+02,1.756146550e-02
2.013908386e+02,1.539170928e-02
2.015944519e+02,1.880907454e-02
2.017980804e+02,1.669356227e-02
2.020017242e+02,1.886331849e-02
2.022053833e+02,1.710039191e-02
2.024090576e+02,1.661219634e-02
2.026127472e+02,1.525609940e-02
2.028164520e+02,1.935151406e-02
2.030201721e+02,1.571717300e-02
2.032239227e+02,1.514761150e-02
2.034276733e+02,1.623248868e-02
2.036314545e+02,1.718175784e-02
2.038352356e+02,1.620536670e-02
2.040390472e+02,1.729024574e-02
2.042428589e+02,1.617824472e-02
2.044467010e+02,1.642234251e-02
2.046505585e+02,1.653083041e-02
2.048544159e+02,1.859209873e-02
2.050583038e+02,1.731736772e-02
2.052622070e+02,1.522897743e-02
2.054661255e+02,1.490351371e-02
2.056700592e+02,1.867346466e-02
2.058740082e+02,1.550019626e-02
2.060779724e+02,1.815814897e-02
2.062819519e+02,1.712751389e-02
2.064859467e+02,1.899892837e-02
2.066899567e+02,1.644946449e-02
2.068939972e+02,1.750722155e-02
2.070980377e+02,1.411697734e-02
2.073020935e+02,1.837512292e-02
2.075061798e+02,1.680205017e-02
2.077102661e+02,1.712751389e-02
2.079143677e+02,1.647658646e-02
2.081184998e+02,1.959561184e-02
2.083226471e+02,1.520185545e-02
2.085267944e+02,1.989395358e-02
2.087309723e+02,1.745297760e-02
2.089351654e+02,1.674780622e-02
2.091393585e+02,1.756146550e-02
2.093435822e+02,1.710039191e-02
2.095478210e+02,1.463229395e-02
2.097520752e+02,1.864634268e-02
2.099563446e+02,1.818527095e-02
2.101606293e+02,1.772419736e-02
2.103649292e+02,1.731736772e-02
2.105692444e+02,1.804966107e-02
2.107735748e+02,1.666644029e-02
2.109779205e+02,1.821239293e-02
2.111822815e+02,1.658507437e-02
2.113866730e+02,1.856497675e-02
2.115910645e+02,1.441531815e-02
2.117954712e+02,1.655795239e-02
2.119999084e+02,1.870058663e-02
2.122043457e+02,1.777844131e-02
2.124088135e+02,1.913453825e-02
2.126132813e+02,1.734448969e-02
2.128177795e+02,1.468653791e-02
2.130222778e+02,1.742585562e-02
2.132268066e+02,1.918878220e-02
2.134313507e+02,1.853785478e-02
2.136359100e+02,1.799541712e-02
2.138404694e+02,1.851073280e-02
2.140450592e+02,1.783268526e-02
2.142496643e+02,1.842936687e-02
2.144542847e+02,1.560868416e-02
2.146589203e+02,1.682917215e-02
2.148635712e+02,1.609687880e-02
2.150682373e+02,1.848361082e-02
2.152729187e+02,1.723600179e-02
2.154776154e+02,1.750722155e-02
2.156823273e+02,1.704614796e-02
2.158870697e+02,1.710039191e-02
2.160918121e+02,1.913453825e-02
2.162965698e+02,1.777844131e-02
2.165013580e+02,1.669356227e-02
2.167061462e+02,1.710039191e-02
2.169109497e+02,1.672068425e-02
2.171157837e+02,1.785980724e-02
2.173206177e+02,1.758858748e-02
2.175254822e+02,1.563580707e-02
2.177303467e+02,1.701902598e-02
