1.934625244e+02,1.833415404e-02
1.936655121e+02,1.684283838e-02
1.938684998e+02,1.714110188e-02
1.940715179e+02,1.855107397e-02
1.942745514e+02,1.657168940e-02
1.944776001e+02,1.779185794e-02
1.946806641e+02,1.884933561e-02
1.948837433e+02,1.830703951e-02
1.950868378e+02,1.836126857e-02
1.952899628e+02,1.754782349e-02
1.954930878e+02,1.887645200e-02
1.956962280e+02,1.917471364e-02
1.958993835e+02,1.844261400e-02
1.961025696e+02,2.017796412e-02
1.963057556e+02,2.025930770e-02
1.965089722e+02,1.708687097e-02
1.967122040e+02,1.779185794e-02
1.969154358e+02,1.711398549e-02
1.971186981e+02,2.050334215e-02
1.973219757e+02,1.567689888e-02
1.975252533e+02,1.771051250e-02
1.977285614e+02,1.632765494e-02
1.979318848e+02,1.841549948e-02
1.981352234e+02,1.893068105e-02
1.983385773e+02,1.792743243e-02
1.985419464e+02,1.611073688e-02
1.987453461e+02,1.743936352e-02
1.989487457e+02,1.833415404e-02
1.991521606e+02,1.727667451e-02
1.993555908e+02,1.705975644e-02
1.995590515e+02,1.830703951e-02
1.997625122e+02,1.703264192e-02
1.999660034e+02,1.893068105e-02
2.001694946e+02,1.746647991e-02
2.003730164e+02,1.939163357e-02
2.005765533e+02,1.743936352e-02
2.007800903e+02,2.185908332e-02
2.009836578e+02,1.803589053e-02
2.011872406e+02,1.863241754e-02
2.013908386e+02,1.827992499e-02
2.015944519e+02,1.852395758e-02
2.017980804e+02,1.933740266e-02
2.020017242e+02,1.846972853e-02
2.022053833e+02,1.814435050e-02
2.024090576e+02,1.990681514e-02
2.026127472e+02,1.611073688e-02
2.028164520e+02,1.944586262e-02
2.030201721e+02,1.879510656e-02
2.032239227e+02,1.865953207e-02
2.034276733e+02,1.806300506e-02
2.036314545e+02,1.733090542e-02
2.038352356e+02,1.827992499e-02
2.040390472e+02,1.863241754e-02
2.042428589e+02,1.838838309e-02
2.044467010e+02,1.703264192e-02
2.046505585e+02,1.749359444e-02
2.048544159e+02,1.827992499e-02
2.050583038e+02,1.830703951e-02
2.052622070e+02,1.809012145e-02
2.054661255e+02,1.681572385e-02
2.056700592e+02,1.901202463e-02
2.058740082e+02,1.912048459e-02
2.060779724e+02,1.787320152e-02
2.062819519e+02,1.898491010e-02
2.064859467e+02,1.874087751e-02
2.066899567e+02,1.879510656e-02
2.068939972e+02,2.210311778e-02
2.070980377e+02,1.827992499e-02
2.073020935e+02,1.939163357e-02
2.075061798e+02,1.827992499e-02
2.077102661e+02,1.724955998e-02
2.079143677e+02,1.779185794e-02
2.081184998e+02,1.681572385e-02
2.083226471e+02,1.651746035e-02
2.085267944e+02,1.903914101e-02
2.087309723e+02,1.819857955e-02
2.089351654e+02,1.570401527e-02
2.091393585e+02,1.836126857e-02
2.093435822e+02,1.735801995e-02
2.095478210e+02,1.657168940e-02
2.097520752e+02,1.846972853e-02
2.099563446e+02,2.004238963e-02
2.101606293e+02,1.922894455e-02
2.103649292e+02,2.009661868e-02
2.105692444e+02,1.670726389e-02
2.107735748e+02,1.917471364e-02
2.109779205e+02,1.803589053e-02
2.111822815e+02,1.676149294e-02
2.113866730e+02,1.903914101e-02
2.115910645e+02,1.906625554e-02
2.117954712e+02,2.004238963e-02
2.119999084e+02,1.651746035e-02
2.122043457e+02,1.914759912e-02
2.124088135e+02,1.743936352e-02
2.126132813e+02,1.787320152e-02
2.128177795e+02,1.838838309e-02
2.130222778e+02,1.928317361e-02
2.132268066e+02,1.860530302e-02
2.134313507e+02,1.814435050e-02
2.136359100e+02,1.852395758e-02
2.138404694e+02,1.798166148e-02
2.140450592e+02,1.711398549e-02
2.142496643e+02,1.836126857e-02
2.144542847e+02,1.792743243e-02
2.146589203e+02,1.884933561e-02
2.148635712e+02,1.879510656e-02
2.150682373e+02,1.765628345e-02
2.152729187e+02,1.960855164e-02
2.154776154e+02,1.790031604e-02
2.156823273e+02,1.890356652e-02
2.158870697e+02,1.760205440e-02
2.160918121e+02,1.836126857e-02
2.162965698e+02,2.039488219e-02
2.165013580e+02,1.914759912e-02
2.167061462e+02,1.765628345e-02
2.169109497e+02,1.882222109e-02
2.171157837e+02,1.798166148e-02
2.173206177e+02,1.809012145e-02
2.175254822e+02,1.765628345e-02
2.177303467e+02,1.776474342e-02
2.179352417e+02,1.906625554e-02
2.181401520e+02,1.871376298e-02
2.183450623e+02,1.893068105e-02
2.185500031e+02,1.686995290e-02
2.187549591e+02,1.874087751e-02
2.189599304e+02,1.619208232e-02
2.191649017e+02,1.865953207e-02
2.193699036e+02,1.521594729e-02
2.195749207e+02,1.855107397e-02
2.197799530e+02,2.031353861e-02
2.199850006e+02,1.933740266e-02
2.201900635e+02,1.855107397e-02
2.203951416e+02,1.860530302e-02
2.206002350e+02,1.833415404e-02
2.208053589e+02,2.072026022e-02
2.210104828e+02,1.809012145e-02
2.212156219e+02,1.819857955e-02
2.214207764e+02,1.863241754e-02
2.216259613e+02,1.882222109e-02
2.218311462e+02,1.746647991e-02
2.220363464e+02,1.746647991e-02
2.222415771e+02,2.036776766e-02
2.224468079e+02,1.765628345e-02
2.226520691e+02,1.966278255e-02
2.228573303e+02,1.809012145e-02
2.230626221e+02,1.827992499e-02
2.232679138e+02,1.822569408e-02
2.234732361e+02,1.627342589e-02
2.236785583e+02,1.931028813e-02
2.238839111e+02,1.765628345e-02
2.240892792e+02,1.947297715e-02
2.242946625e+02,1.838838309e-02
2.245000458e+02,2.036776766e-02
2.247054596e+02,1.768339798e-02
2.249108887e+02,1.825281046e-02
2.251163330e+02,1.657168940e-02
2.253217926e+02,1.968989708e-02
2.255272675e+02,1.936451904e-02
2.257327576e+02,1.971701160e-02
2.259382629e+02,1.727667451e-02
2.261437836e+02,1.787320152e-02
2.263493195e+02,1.950009353e-02
2.265548706e+02,2.015084960e-02
2.267604370e+02,1.830703951e-02
2.269660187e+02,2.025930770e-02
2.271716309e+02,1.692418195e-02
2.273772430e+02,1.846972853e-02
2.275828705e+02,1.700552739e-02
2.277885132e+02,1.987970062e-02
2.279941864e+02,2.015084960e-02
2.281998596e+02,2.099140920e-02
2.284055634e+02,1.776474342e-02
2.286112671e+02,1.762916893e-02
2.288169861e+02,1.768339798e-02
2.290227356e+02,1.773762703e-02
2.292284851e+02,1.879510656e-02
2.294342651e+02,1.765628345e-02
2.296400604e+02,1.654457487e-02
2.298458557e+02,2.126255818e-02
2.300516815e+02,1.806300506e-02
2.302575226e+02,1.846972853e-02
2.304633636e+02,1.768339798e-02
2.306692352e+02,2.066603117e-02
2.308751221e+02,1.868664660e-02
2.310810089e+02,1.947297715e-02
2.312869263e+02,1.705975644e-02
2.314928589e+02,2.128967270e-02
2.316988068e+02,1.768339798e-02
2.319047699e+02,1.868664660e-02
2.321107483e+02,2.036776766e-02
2.323167419e+02,1.681572385e-02
2.325227509e+02,1.874087751e-02
2.327287750e+02,1.727667451e-02
2.329348145e+02,1.708687097e-02
2.331408691e+02,1.993392967e-02
2.333469391e+02,1.806300506e-02
2.335530243e+02,1.852395758e-02
2.337591248e+02,1.817146502e-02
2.339652405e+02,1.920183003e-02
2.341713867e+02,1.887645200e-02
2.343775330e+02,1.773762703e-02
2.345836945e+02,1.825281046e-02
2.347898712e+02,1.922894455e-02
2.349960785e+02,1.776474342e-02
2.352022858e+02,1.931028813e-02
2.354085083e+02,1.868664660e-02
2.356147614e+02,1.928317361e-02
2.358210144e+02,1.630054042e-02
2.360272827e+02,1.936451904e-02
2.362335815e+02,2.006950416e-02
2.364398804e+02,2.017796412e-02
2.366462097e+02,1.765628345e-02
2.368525391e+02,1.947297715e-02
2.370588989e+02,1.849684305e-02
2.372652588e+02,1.985258609e-02
2.374716492e+02,1.890356652e-02
2.376780548e+02,1.882222109e-02
2.378844604e+02,1.836126857e-02
2.380908966e+02,1.689706743e-02
2.382973480e+02,1.809012145e-02
2.385037994e+02,1.841549948e-02
2.387102814e+02,2.091006376e-02
2.389167786e+02,2.161505073e-02
2.391232758e+02,1.936451904e-02
2.393298035e+02,1.825281046e-02
2.395363464e+02,1.884933561e-02
2.397429047e+02,1.887645200e-02
2.399494781e+02,1.987970062e-02
2.401560669e+02,1.887645200e-02
2.403626556e+02,2.028642222e-02
2.405692749e+02,1.920183003e-02
2.407759094e+02,1.746647991e-02
2.409825592e+02,1.711398549e-02
2.411892242e+02,1.809012145e-02
2.413959045e+02,1.958143711e-02
2.416026001e+02,2.061180212e-02
2.418093109e+02,1.917471364e-02
2.420160370e+02,1.914759912e-02
2.422227783e+02,1.724955998e-02
2.424295502e+02,1.716821641e-02
2.426363220e+02,2.232003585e-02
2.428431091e+02,2.077449113e-02
2.430499115e+02,1.803589053e-02
2.432567291e+02,1.703264192e-02
2.434635620e+02,1.809012145e-02
2.436704102e+02,1.876799203e-02
2.438772888e+02,1.830703951e-02
2.440841675e+02,1.825281046e-02
2.442910614e+02,2.066603117e-02
2.444979706e+02,1.703264192e-02
2.447049103e+02,1.817146502e-02
2.449118500e+02,1.852395758e-02
2.451188049e+02,1.966278255e-02
2.453257904e+02,1.912048459e-02
2.455327759e+02,1.958143711e-02
2.457397766e+02,1.887645200e-02
2.459468079e+02,1.890356652e-02
2.461538391e+02,1.827992499e-02
2.463609009e+02,1.800877601e-02
2.465679626e+02,1.925605908e-02
2.467750549e+02,2.015084960e-02
2.469821472e+02,1.749359444e-02
2.471892548e+02,2.020507865e-02
2.473963928e+02,1.882222109e-02
2.476035309e+02,1.863241754e-02
2.478106995e+02,1.686995290e-02
2.480178833e+02,1.814435050e-02
2.482250671e+02,1.681572385e-02
2.484322815e+02,2.042199671e-02
2.486394958e+02,1.950009353e-02
2.488467407e+02,1.939163357e-02
2.490539856e+02,1.958143711e-02
2.492612610e+02,1.825281046e-02
2.494685516e+02,1.741224900e-02
2.496758423e+02,1.963566616e-02
2.498831635e+02,1.895779558e-02
2.500904999e+02,1.982547157e-02
2.502978363e+02,2.009661868e-02
2.505052032e+02,1.987970062e-02
2.507125854e+02,1.771051250e-02
2.509199829e+02,1.914759912e-02
2.511273804e+02,1.836126857e-02
2.513348083e+02,1.876799203e-02
2.515422516e+02,1.819857955e-02
2.517497101e+02,1.857818849e-02
2.519571686e+02,2.028642222e-02
2.521646576e+02,1.912048459e-02
2.523721619e+02,1.771051250e-02
2.525796814e+02,1.985258609e-02
2.527872162e+02,1.716821641e-02
2.529947510e+02,1.825281046e-02
2.532023163e+02,1.952720806e-02
2.534098969e+02,1.993392967e-02
2.536174927e+02,1.852395758e-02
2.538251038e+02,1.944586262e-02
2.540327301e+02,1.922894455e-02
2.542403717e+02,1.800877601e-02
2.544480286e+02,1.838838309e-02
2.546557007e+02,1.950009353e-02
