"File_221110_222318 - RawData"
"Wavelength nm.";"Abs."
998,50;-0,01192
999,00;-0,01183
999,50;-0,01172
1000,00;-0,01157
1000,50;-0,01143
1001,00;-0,01132
1001,50;-0,01125
1002,00;-0,01117
1002,50;-0,01102
1003,00;-0,01089
1003,50;-0,01077
1004,00;-0,01060
1004,50;-0,01044
1005,00;-0,01035
1005,50;-0,01024
1006,00;-0,01009
1006,50;-0,01006
1007,00;-0,01001
1007,50;-0,00989
1008,00;-0,00975
1008,50;-0,00966
1009,00;-0,00963
1009,50;-0,00952
1010,00;-0,00945
1010,50;-0,00946
1011,00;-0,00940
1011,50;-0,00932
1012,00;-0,00923
1012,50;-0,00912
1013,00;-0,00909
1013,50;-0,00908
1014,00;-0,00911
1014,50;-0,00917
1015,00;-0,00919
1015,50;-0,00920
1016,00;-0,00916
1016,50;-0,00917
1017,00;-0,00922
1017,50;-0,00923
1018,00;-0,00931
1018,50;-0,00940
1019,00;-0,00943
1019,50;-0,00951
1020,00;-0,00964
1020,50;-0,00974
1021,00;-0,00983
1021,50;-0,00993
1022,00;-0,00998
1022,50;-0,01013
1023,00;-0,01022
1023,50;-0,01030
1024,00;-0,01039
1024,50;-0,01050
1025,00;-0,01059
1025,50;-0,01068
1026,00;-0,01074
1026,50;-0,01089
1027,00;-0,01099
1027,50;-0,01111
1028,00;-0,01129
1028,50;-0,01143
1029,00;-0,01143
1029,50;-0,01149
1030,00;-0,01155
1030,50;-0,01154
1031,00;-0,01158
1031,50;-0,01161
1032,00;-0,01164
1032,50;-0,01180
1033,00;-0,01192
1033,50;-0,01187
1034,00;-0,01186
1034,50;-0,01189
1035,00;-0,01178
1035,50;-0,01178
1036,00;-0,01180
1036,50;-0,01181
1037,00;-0,01187
1037,50;-0,01186
1038,00;-0,01187
1038,50;-0,01175
1039,00;-0,01163
1039,50;-0,01147
1040,00;-0,01134
1040,50;-0,01128
1041,00;-0,01122
1041,50;-0,01117
1042,00;-0,01111
1042,50;-0,01105
1043,00;-0,01100
1043,50;-0,01083
1044,00;-0,01065
1044,50;-0,01056
1045,00;-0,01048
1045,50;-0,01038
1046,00;-0,01025
1046,50;-0,01013
1047,00;-0,01009
1047,50;-0,00996
1048,00;-0,00978
1048,50;-0,00969
1049,00;-0,00960
1049,50;-0,00960
1050,00;-0,00966
1050,50;-0,00954
1051,00;-0,00938
1051,50;-0,00912
1052,00;-0,00887
1052,50;-0,00885
1053,00;-0,00890
1053,50;-0,00891
1054,00;-0,00896
1054,50;-0,00870
1055,00;-0,00833
1055,50;-0,00848
1056,00;-0,00861
1056,50;-0,00864
1057,00;-0,00868
1057,50;-0,00851
1058,00;-0,00836
1058,50;-0,00833
1059,00;-0,00841
1059,50;-0,00856
1060,00;-0,00876
1060,50;-0,00876
1061,00;-0,00871
1061,50;-0,00862
1062,00;-0,00854
1062,50;-0,00874
1063,00;-0,00891
1063,50;-0,00902
1064,00;-0,00903
1064,50;-0,00897
1065,00;-0,00897
1065,50;-0,00906
1066,00;-0,00932
1066,50;-0,00945
1067,00;-0,00948
1067,50;-0,00952
1068,00;-0,00963
1068,50;-0,00986
1069,00;-0,00995
1069,50;-0,00993
1070,00;-0,00996
1070,50;-0,01006
1071,00;-0,01027
1071,50;-0,01038
1072,00;-0,01051
1072,50;-0,01057
1073,00;-0,01054
1073,50;-0,01073
1074,00;-0,01082
1074,50;-0,01080
1075,00;-0,01071
1075,50;-0,01094
1076,00;-0,01118
1076,50;-0,01108
1077,00;-0,01086
1077,50;-0,01097
1078,00;-0,01118
1078,50;-0,01122
1079,00;-0,01123
1079,50;-0,01125
1080,00;-0,01120
1080,50;-0,01126
1081,00;-0,01123
1081,50;-0,01103
1082,00;-0,01088
1082,50;-0,01086
1083,00;-0,01108
1083,50;-0,01134
1084,00;-0,01123
1084,50;-0,01100
1085,00;-0,01083
1085,50;-0,01091
1086,00;-0,01093
1086,50;-0,01077
1087,00;-0,01062
1087,50;-0,01051
1088,00;-0,01038
1088,50;-0,01038
1089,00;-0,01033
1089,50;-0,01027
1090,00;-0,01015
1090,50;-0,01004
1091,00;-0,00998
1091,50;-0,00986
1092,00;-0,00984
1092,50;-0,00974
1093,00;-0,00966
1093,50;-0,00964
1094,00;-0,00958
1094,50;-0,00934
1095,00;-0,00922
1095,50;-0,00902
1096,00;-0,00880
1096,50;-0,00877
1097,00;-0,00883
1097,50;-0,00871
1098,00;-0,00856
1098,50;-0,00853
1099,00;-0,00854
1099,50;-0,00854
1100,00;-0,00850
