"File_221110_221531 - RawData"
"Wavelength nm.";"Abs."
662,50;-0,02103
663,00;-0,02112
663,50;-0,02124
664,00;-0,02142
664,50;-0,02158
665,00;-0,02162
665,50;-0,02153
666,00;-0,02141
666,50;-0,02121
667,00;-0,02100
667,50;-0,02086
668,00;-0,02077
668,50;-0,02066
669,00;-0,02066
669,50;-0,02068
670,00;-0,02075
670,50;-0,02092
671,00;-0,02106
671,50;-0,02115
672,00;-0,02130
672,50;-0,02130
673,00;-0,02141
673,50;-0,02158
674,00;-0,02164
674,50;-0,02153
675,00;-0,02138
675,50;-0,02110
676,00;-0,02086
676,50;-0,02068
677,00;-0,02060
677,50;-0,02055
678,00;-0,02057
678,50;-0,02055
679,00;-0,02071
679,50;-0,02081
680,00;-0,02098
680,50;-0,02116
681,00;-0,02126
681,50;-0,02135
682,00;-0,02147
682,50;-0,02151
683,00;-0,02156
683,50;-0,02133
684,00;-0,02126
684,50;-0,02112
685,00;-0,02100
685,50;-0,02084
686,00;-0,02077
686,50;-0,02072
687,00;-0,02074
687,50;-0,02075
688,00;-0,02083
688,50;-0,02089
689,00;-0,02098
689,50;-0,02116
690,00;-0,02121
690,50;-0,02126
691,00;-0,02127
691,50;-0,02132
692,00;-0,02136
692,50;-0,02129
693,00;-0,02116
693,50;-0,02097
694,00;-0,02080
694,50;-0,02074
695,00;-0,02069
695,50;-0,02063
696,00;-0,02051
696,50;-0,02065
697,00;-0,02074
697,50;-0,02090
698,00;-0,02103
698,50;-0,02118
699,00;-0,02124
699,50;-0,02122
700,00;-0,02126
700,50;-0,02138
701,00;-0,02139
701,50;-0,02130
702,00;-0,02106
702,50;-0,02100
703,00;-0,02106
703,50;-0,02080
704,00;-0,02066
704,50;-0,02060
705,00;-0,02057
705,50;-0,02063
706,00;-0,02066
706,50;-0,02071
707,00;-0,02081
707,50;-0,02090
708,00;-0,02097
708,50;-0,02104
709,00;-0,02122
709,50;-0,02136
710,00;-0,02155
710,50;-0,02142
711,00;-0,02138
711,50;-0,02132
712,00;-0,02119
712,50;-0,02104
713,00;-0,02094
713,50;-0,02080
714,00;-0,02055
714,50;-0,02055
715,00;-0,02055
715,50;-0,02057
716,00;-0,02071
716,50;-0,02078
717,00;-0,02090
717,50;-0,02103
718,00;-0,02116
718,50;-0,02124
719,00;-0,02132
719,50;-0,02133
720,00;-0,02122
720,50;-0,02122
721,00;-0,02119
721,50;-0,02121
722,00;-0,02100
722,50;-0,02086
723,00;-0,02081
723,50;-0,02061
724,00;-0,02060
724,50;-0,02071
725,00;-0,02065
725,50;-0,02065
726,00;-0,02074
726,50;-0,02084
727,00;-0,02081
727,50;-0,02095
728,00;-0,02116
728,50;-0,02129
729,00;-0,02129
729,50;-0,02129
730,00;-0,02135
730,50;-0,02141
731,00;-0,02139
731,50;-0,02135
732,00;-0,02122
732,50;-0,02106
733,00;-0,02095
733,50;-0,02086
734,00;-0,02072
734,50;-0,02061
735,00;-0,02063
735,50;-0,02063
736,00;-0,02065
736,50;-0,02072
737,00;-0,02074
737,50;-0,02084
738,00;-0,02101
738,50;-0,02109
739,00;-0,02113
739,50;-0,02119
740,00;-0,02126
740,50;-0,02135
741,00;-0,02138
741,50;-0,02130
742,00;-0,02119
742,50;-0,02113
743,00;-0,02104
743,50;-0,02087
744,00;-0,02080
744,50;-0,02075
745,00;-0,02071
745,50;-0,02068
746,00;-0,02072
746,50;-0,02072
747,00;-0,02077
747,50;-0,02089
748,00;-0,02097
748,50;-0,02104
749,00;-0,02106
749,50;-0,02106
750,00;-0,02124
750,50;-0,02136
751,00;-0,02138
751,50;-0,02135
752,00;-0,02138
752,50;-0,02133
753,00;-0,02115
753,50;-0,02106
754,00;-0,02090
754,50;-0,02084
755,00;-0,02077
755,50;-0,02071
756,00;-0,02066
756,50;-0,02068
757,00;-0,02071
757,50;-0,02071
758,00;-0,02068
758,50;-0,02090
759,00;-0,02101
759,50;-0,02113
760,00;-0,02129
760,50;-0,02139
761,00;-0,02141
761,50;-0,02150
762,00;-0,02145
762,50;-0,02145
763,00;-0,02147
763,50;-0,02136
764,00;-0,02130
764,50;-0,02130
765,00;-0,02124
765,50;-0,02103
766,00;-0,02092
766,50;-0,02087
767,00;-0,02078
767,50;-0,02063
768,00;-0,02061
768,50;-0,02072
769,00;-0,02086
769,50;-0,02089
770,00;-0,02100
770,50;-0,02115
771,00;-0,02133
771,50;-0,02139
772,00;-0,02139
772,50;-0,02139
773,00;-0,02148
773,50;-0,02153
774,00;-0,02142
774,50;-0,02132
775,00;-0,02122
775,50;-0,02110
776,00;-0,02106
