"File_221110_222036 - RawData"
"Wavelength nm.";"Abs."
512,50;-0,01997
513,00;-0,01997
513,50;-0,01994
514,00;-0,01991
514,50;-0,01988
515,00;-0,01987
515,50;-0,01981
516,00;-0,01981
516,50;-0,01974
517,00;-0,01968
517,50;-0,01968
518,00;-0,01987
518,50;-0,01993
519,00;-0,01994
519,50;-0,01988
520,00;-0,01985
520,50;-0,01976
521,00;-0,01965
521,50;-0,01971
522,00;-0,01973
522,50;-0,01967
523,00;-0,01953
523,50;-0,01964
524,00;-0,01968
524,50;-0,01964
525,00;-0,01970
525,50;-0,01971
526,00;-0,01956
526,50;-0,01959
527,00;-0,01961
527,50;-0,01953
528,00;-0,01945
528,50;-0,01945
529,00;-0,01947
529,50;-0,01941
530,00;-0,01941
530,50;-0,01939
531,00;-0,01939
531,50;-0,01955
532,00;-0,01962
532,50;-0,01964
533,00;-0,01959
533,50;-0,01945
534,00;-0,01944
534,50;-0,01939
535,00;-0,01926
535,50;-0,01923
536,00;-0,01926
536,50;-0,01917
537,00;-0,01929
537,50;-0,01935
538,00;-0,01926
538,50;-0,01920
539,00;-0,01926
539,50;-0,01923
540,00;-0,01912
540,50;-0,01907
541,00;-0,01900
541,50;-0,01894
542,00;-0,01888
542,50;-0,01892
543,00;-0,01903
543,50;-0,01924
544,00;-0,01947
544,50;-0,01947
545,00;-0,01932
545,50;-0,01918
546,00;-0,01909
546,50;-0,01898
547,00;-0,01886
547,50;-0,01886
548,00;-0,01863
548,50;-0,01860
549,00;-0,01874
549,50;-0,01889
550,00;-0,01888
550,50;-0,01886
551,00;-0,01894
551,50;-0,01895
552,00;-0,01891
552,50;-0,01886
553,00;-0,01884
553,50;-0,01872
554,00;-0,01875
554,50;-0,01878
555,00;-0,01889
555,50;-0,01883
556,00;-0,01889
556,50;-0,01892
557,00;-0,01886
557,50;-0,01880
558,00;-0,01877
558,50;-0,01877
559,00;-0,01884
559,50;-0,01866
560,00;-0,01857
560,50;-0,01857
561,00;-0,01866
561,50;-0,01860
562,00;-0,01860
562,50;-0,01862
563,00;-0,01869
563,50;-0,01875
564,00;-0,01869
564,50;-0,01860
565,00;-0,01851
565,50;-0,01852
566,00;-0,01852
566,50;-0,01849
567,00;-0,01845
567,50;-0,01846
568,00;-0,01851
568,50;-0,01852
569,00;-0,01854
569,50;-0,01857
570,00;-0,01862
570,50;-0,01865
571,00;-0,01857
571,50;-0,01843
572,00;-0,01833
572,50;-0,01845
573,00;-0,01837
573,50;-0,01837
574,00;-0,01839
574,50;-0,01837
575,00;-0,01837
575,50;-0,01840
576,00;-0,01842
576,50;-0,01842
577,00;-0,01843
577,50;-0,01840
578,00;-0,01837
578,50;-0,01831
579,00;-0,01828
579,50;-0,01823
580,00;-0,01825
580,50;-0,01830
581,00;-0,01834
581,50;-0,01836
582,00;-0,01836
582,50;-0,01839
583,00;-0,01839
583,50;-0,01839
584,00;-0,01833
584,50;-0,01820
585,00;-0,01813
585,50;-0,01802
586,00;-0,01799
586,50;-0,01804
587,00;-0,01805
587,50;-0,01810
588,00;-0,01801
588,50;-0,01801
589,00;-0,01805
589,50;-0,01805
590,00;-0,01808
590,50;-0,01817
591,00;-0,01817
591,50;-0,01816
592,00;-0,01810
592,50;-0,01787
593,00;-0,01770
593,50;-0,01764
594,00;-0,01765
594,50;-0,01770
595,00;-0,01775
595,50;-0,01787
596,00;-0,01793
596,50;-0,01797
597,00;-0,01788
597,50;-0,01790
598,00;-0,01791
598,50;-0,01781
599,00;-0,01761
599,50;-0,01765
600,00;-0,01768
600,50;-0,01772
601,00;-0,01764
601,50;-0,01753
602,00;-0,01767
602,50;-0,01779
603,00;-0,01784
603,50;-0,01788
604,00;-0,01784
604,50;-0,01775
605,00;-0,01775
605,50;-0,01773
606,00;-0,01778
606,50;-0,01778
607,00;-0,01772
607,50;-0,01764
608,00;-0,01759
608,50;-0,01768
609,00;-0,01773
609,50;-0,01762
610,00;-0,01761
610,50;-0,01764
611,00;-0,01762
611,50;-0,01761
612,00;-0,01762
612,50;-0,01759
613,00;-0,01761
613,50;-0,01759
614,00;-0,01758
614,50;-0,01759
615,00;-0,01753
615,50;-0,01746
616,00;-0,01741
616,50;-0,01744
617,00;-0,01755
617,50;-0,01750
618,00;-0,01743
618,50;-0,01747
619,00;-0,01746
619,50;-0,01761
620,00;-0,01758
620,50;-0,01753
621,00;-0,01755
621,50;-0,01746
622,00;-0,01750
622,50;-0,01735
623,00;-0,01746
623,50;-0,01753
624,00;-0,01743
624,50;-0,01732
625,00;-0,01732
625,50;-0,01733
626,00;-0,01735
626,50;-0,01730
627,00;-0,01733
627,50;-0,01723
628,00;-0,01712
628,50;-0,01717
629,00;-0,01720
629,50;-0,01721
630,00;-0,01717
630,50;-0,01715
631,00;-0,01730
631,50;-0,01740
632,00;-0,01738
632,50;-0,01729
633,00;-0,01723
633,50;-0,01717
634,00;-0,01720
634,50;-0,01718
635,00;-0,01720
635,50;-0,01718
636,00;-0,01717
636,50;-0,01697
637,00;-0,01688
637,50;-0,01698
638,00;-0,01706
638,50;-0,01707
639,00;-0,01709
639,50;-0,01706
640,00;-0,01709
640,50;-0,01711
641,00;-0,01720
641,50;-0,01720
642,00;-0,01715
642,50;-0,01715
643,00;-0,01720
643,50;-0,01707
644,00;-0,01694
644,50;-0,01698
645,00;-0,01700
645,50;-0,01688
646,00;-0,01678
646,50;-0,01677
647,00;-0,01675
647,50;-0,01672
648,00;-0,01671
648,50;-0,01674
649,00;-0,01685
649,50;-0,01683
650,00;-0,01688
650,50;-0,01694
651,00;-0,01694
651,50;-0,01698
652,00;-0,01698
652,50;-0,01674
653,00;-0,01672
653,50;-0,01666
654,00;-0,01663
654,50;-0,01665
655,00;-0,01671
655,50;-0,01665
656,00;-0,01662
656,50;-0,01666
657,00;-0,01662
657,50;-0,01666
658,00;-0,01671
658,50;-0,01671
659,00;-0,01668
659,50;-0,01672
660,00;-0,01669
660,50;-0,01675
661,00;-0,01677
661,50;-0,01668
662,00;-0,01669
662,50;-0,01662
663,00;-0,01654
663,50;-0,01646
664,00;-0,01648
664,50;-0,01648
665,00;-0,01653
665,50;-0,01653
666,00;-0,01649
666,50;-0,01649
667,00;-0,01653
667,50;-0,01653
668,00;-0,01663
668,50;-0,01662
669,00;-0,01669
669,50;-0,01660
670,00;-0,01651
670,50;-0,01645
671,00;-0,01642
671,50;-0,01631
672,00;-0,01627
672,50;-0,01625
673,00;-0,01627
673,50;-0,01640
674,00;-0,01662
674,50;-0,01666
675,00;-0,01665
675,50;-0,01653
676,00;-0,01642
676,50;-0,01636
677,00;-0,01642
677,50;-0,01645
678,00;-0,01643
678,50;-0,01640
679,00;-0,01639
679,50;-0,01634
680,00;-0,01633
680,50;-0,01627
681,00;-0,01624
681,50;-0,01631
682,00;-0,01634
682,50;-0,01622
683,00;-0,01613
683,50;-0,01613
684,00;-0,01634
684,50;-0,01642
685,00;-0,01633
685,50;-0,01631
686,00;-0,01634
686,50;-0,01636
687,00;-0,01640
687,50;-0,01637
688,00;-0,01633
688,50;-0,01631
689,00;-0,01628
689,50;-0,01614
690,00;-0,01608
690,50;-0,01598
691,00;-0,01593
691,50;-0,01585
692,00;-0,01593
692,50;-0,01598
693,00;-0,01599
693,50;-0,01602
694,00;-0,01608
694,50;-0,01611
695,00;-0,01617
695,50;-0,01617
696,00;-0,01614
696,50;-0,01616
697,00;-0,01620
697,50;-0,01610
698,00;-0,01601
698,50;-0,01584
699,00;-0,01584
699,50;-0,01591
700,00;-0,01579
700,50;-0,01575
701,00;-0,01573
701,50;-0,01566
702,00;-0,01561
702,50;-0,01569
703,00;-0,01576
703,50;-0,01582
704,00;-0,01585
704,50;-0,01587
705,00;-0,01596
705,50;-0,01607
706,00;-0,01610
706,50;-0,01605
707,00;-0,01599
707,50;-0,01593
708,00;-0,01578
708,50;-0,01575
709,00;-0,01579
709,50;-0,01581
710,00;-0,01581
710,50;-0,01573
711,00;-0,01569
711,50;-0,01567
712,00;-0,01569
712,50;-0,01559
713,00;-0,01559
713,50;-0,01572
714,00;-0,01575
714,50;-0,01576
715,00;-0,01581
715,50;-0,01584
716,00;-0,01582
716,50;-0,01588
717,00;-0,01588
717,50;-0,01582
718,00;-0,01584
718,50;-0,01567
719,00;-0,01555
719,50;-0,01558
720,00;-0,01563
720,50;-0,01567
721,00;-0,01546
721,50;-0,01538
722,00;-0,01530
722,50;-0,01532
723,00;-0,01537
723,50;-0,01534
724,00;-0,01541
724,50;-0,01555
725,00;-0,01556
725,50;-0,01564
726,00;-0,01573
726,50;-0,01575
727,00;-0,01561
727,50;-0,01567
728,00;-0,01569
728,50;-0,01569
729,00;-0,01569
729,50;-0,01556
730,00;-0,01552
730,50;-0,01549
731,00;-0,01544
731,50;-0,01543
732,00;-0,01538
732,50;-0,01524
733,00;-0,01518
733,50;-0,01529
734,00;-0,01530
734,50;-0,01526
735,00;-0,01523
735,50;-0,01521
736,00;-0,01520
736,50;-0,01526
737,00;-0,01529
737,50;-0,01538
738,00;-0,01540
738,50;-0,01546
739,00;-0,01544
739,50;-0,01537
740,00;-0,01534
740,50;-0,01535
741,00;-0,01537
741,50;-0,01534
742,00;-0,01523
742,50;-0,01520
743,00;-0,01514
743,50;-0,01514
744,00;-0,01509
744,50;-0,01506
745,00;-0,01506
745,50;-0,01514
746,00;-0,01517
746,50;-0,01511
747,00;-0,01508
747,50;-0,01514
748,00;-0,01511
748,50;-0,01512
749,00;-0,01514
749,50;-0,01514
750,00;-0,01517
750,50;-0,01521
751,00;-0,01524
751,50;-0,01529
752,00;-0,01521
752,50;-0,01523
753,00;-0,01521
753,50;-0,01514
754,00;-0,01506
754,50;-0,01497
755,00;-0,01497
755,50;-0,01491
756,00;-0,01483
756,50;-0,01488
757,00;-0,01492
757,50;-0,01486
758,00;-0,01476
758,50;-0,01485
759,00;-0,01491
759,50;-0,01488
760,00;-0,01491
760,50;-0,01501
761,00;-0,01501
761,50;-0,01503
762,00;-0,01501
762,50;-0,01503
763,00;-0,01498
763,50;-0,01495
764,00;-0,01500
764,50;-0,01505
765,00;-0,01515
765,50;-0,01505
766,00;-0,01494
766,50;-0,01482
767,00;-0,01465
767,50;-0,01465
768,00;-0,01462
768,50;-0,01466
769,00;-0,01483
769,50;-0,01485
770,00;-0,01482
770,50;-0,01486
771,00;-0,01492
771,50;-0,01489
772,00;-0,01486
772,50;-0,01477
773,00;-0,01482
773,50;-0,01482
774,00;-0,01482
774,50;-0,01480
775,00;-0,01479
775,50;-0,01468
776,00;-0,01457
776,50;-0,01454
777,00;-0,01465
777,50;-0,01463
778,00;-0,01457
778,50;-0,01459
779,00;-0,01462
779,50;-0,01460
780,00;-0,01459
780,50;-0,01463
781,00;-0,01463
781,50;-0,01468
782,00;-0,01474
782,50;-0,01466
783,00;-0,01457
783,50;-0,01457
784,00;-0,01462
784,50;-0,01460
785,00;-0,01465
785,50;-0,01469
786,00;-0,01459
786,50;-0,01448
787,00;-0,01447
787,50;-0,01450
788,00;-0,01447
788,50;-0,01440
789,00;-0,01443
789,50;-0,01436
790,00;-0,01442
790,50;-0,01440
791,00;-0,01442
791,50;-0,01440
792,00;-0,01433
792,50;-0,01439
793,00;-0,01430
793,50;-0,01434
794,00;-0,01442
794,50;-0,01450
795,00;-0,01454
795,50;-0,01448
796,00;-0,01442
796,50;-0,01433
797,00;-0,01440
797,50;-0,01443
798,00;-0,01436
798,50;-0,01447
799,00;-0,01440
799,50;-0,01433
800,00;-0,01414
800,50;-0,01424
801,00;-0,01434
801,50;-0,01440
802,00;-0,01440
802,50;-0,01422
803,00;-0,01407
803,50;-0,01419
804,00;-0,01428
804,50;-0,01430
805,00;-0,01425
805,50;-0,01427
806,00;-0,01437
806,50;-0,01433
807,00;-0,01425
807,50;-0,01431
808,00;-0,01439
808,50;-0,01440
809,00;-0,01437
809,50;-0,01437
810,00;-0,01430
810,50;-0,01434
811,00;-0,01427
811,50;-0,01421
812,00;-0,01414
812,50;-0,01407
813,00;-0,01407
813,50;-0,01413
814,00;-0,01408
814,50;-0,01413
815,00;-0,01407
815,50;-0,01404
816,00;-0,01395
816,50;-0,01395
817,00;-0,01396
817,50;-0,01395
818,00;-0,01389
818,50;-0,01396
819,00;-0,01410
819,50;-0,01407
820,00;-0,01410
820,50;-0,01414
821,00;-0,01408
821,50;-0,01410
822,00;-0,01418
822,50;-0,01405
823,00;-0,01401
823,50;-0,01414
824,00;-0,01424
824,50;-0,01416
825,00;-0,01411
825,50;-0,01402
826,00;-0,01401
826,50;-0,01399
827,00;-0,01390
827,50;-0,01399
828,00;-0,01395
828,50;-0,01389
829,00;-0,01389
829,50;-0,01390
830,00;-0,01385
830,50;-0,01381
831,00;-0,01381
831,50;-0,01375
832,00;-0,01375
832,50;-0,01372
833,00;-0,01375
833,50;-0,01376
834,00;-0,01379
834,50;-0,01381
835,00;-0,01375
835,50;-0,01382
836,00;-0,01390
836,50;-0,01385
837,00;-0,01382
837,50;-0,01392
838,00;-0,01393
838,50;-0,01395
839,00;-0,01390
839,50;-0,01390
840,00;-0,01390
840,50;-0,01393
841,00;-0,01390
841,50;-0,01387
842,00;-0,01385
842,50;-0,01375
843,00;-0,01372
843,50;-0,01361
844,00;-0,01360
844,50;-0,01366
845,00;-0,01372
845,50;-0,01366
846,00;-0,01381
846,50;-0,01375
847,00;-0,01364
847,50;-0,01367
848,00;-0,01379
848,50;-0,01387
849,00;-0,01381
849,50;-0,01387
850,00;-0,01392
850,50;-0,01381
851,00;-0,01373
851,50;-0,01360
852,00;-0,01363
852,50;-0,01367
853,00;-0,01367
853,50;-0,01366
854,00;-0,01366
854,50;-0,01360
855,00;-0,01357
855,50;-0,01358
856,00;-0,01361
856,50;-0,01367
857,00;-0,01363
857,50;-0,01360
858,00;-0,01358
858,50;-0,01349
859,00;-0,01350
859,50;-0,01347
860,00;-0,01347
860,50;-0,01346
861,00;-0,01349
861,50;-0,01349
862,00;-0,01349
862,50;-0,01350
863,00;-0,01358
863,50;-0,01357
864,00;-0,01360
864,50;-0,01347
865,00;-0,01340
865,50;-0,01352
866,00;-0,01367
866,50;-0,01358
867,00;-0,01357
867,50;-0,01353
868,00;-0,01352
868,50;-0,01343
869,00;-0,01337
869,50;-0,01337
870,00;-0,01331
870,50;-0,01323
871,00;-0,01320
871,50;-0,01323
872,00;-0,01329
872,50;-0,01323
873,00;-0,01323
873,50;-0,01321
874,00;-0,01318
874,50;-0,01323
875,00;-0,01331
875,50;-0,01331
876,00;-0,01334
876,50;-0,01332
877,00;-0,01331
877,50;-0,01332
878,00;-0,01334
878,50;-0,01331
879,00;-0,01340
879,50;-0,01334
880,00;-0,01340
880,50;-0,01341
881,00;-0,01329
881,50;-0,01324
882,00;-0,01321
882,50;-0,01335
883,00;-0,01340
883,50;-0,01332
884,00;-0,01326
884,50;-0,01326
885,00;-0,01328
885,50;-0,01311
886,00;-0,01302
886,50;-0,01295
887,00;-0,01300
887,50;-0,01297
888,00;-0,01299
888,50;-0,01300
889,00;-0,01312
889,50;-0,01324
890,00;-0,01326
890,50;-0,01321
891,00;-0,01312
891,50;-0,01306
892,00;-0,01303
892,50;-0,01302
893,00;-0,01305
893,50;-0,01311
894,00;-0,01318
894,50;-0,01329
895,00;-0,01341
895,50;-0,01338
896,00;-0,01331
896,50;-0,01328
897,00;-0,01314
897,50;-0,01308
898,00;-0,01309
898,50;-0,01311
899,00;-0,01317
899,50;-0,01318
900,00;-0,01308
900,50;-0,01300
901,00;-0,01291
901,50;-0,01299
902,00;-0,01302
902,50;-0,01306
903,00;-0,01300
903,50;-0,01286
904,00;-0,01274
904,50;-0,01273
905,00;-0,01265
905,50;-0,01268
906,00;-0,01270
906,50;-0,01263
907,00;-0,01260
907,50;-0,01265
908,00;-0,01277
908,50;-0,01270
909,00;-0,01262
909,50;-0,01282
910,00;-0,01294
910,50;-0,01285
911,00;-0,01280
911,50;-0,01292
912,00;-0,01314
912,50;-0,01315
913,00;-0,01309
913,50;-0,01299
914,00;-0,01294
914,50;-0,01309
915,00;-0,01331
915,50;-0,01314
916,00;-0,01300
916,50;-0,01299
917,00;-0,01302
917,50;-0,01302
918,00;-0,01306
918,50;-0,01289
919,00;-0,01266
919,50;-0,01276
920,00;-0,01279
920,50;-0,01273
921,00;-0,01268
921,50;-0,01268
922,00;-0,01271
922,50;-0,01271
923,00;-0,01259
923,50;-0,01250
924,00;-0,01257
924,50;-0,01257
925,00;-0,01257
925,50;-0,01259
926,00;-0,01265
926,50;-0,01260
927,00;-0,01251
927,50;-0,01271
928,00;-0,01283
928,50;-0,01282
929,00;-0,01282
929,50;-0,01295
930,00;-0,01302
930,50;-0,01294
931,00;-0,01283
931,50;-0,01292
932,00;-0,01309
932,50;-0,01300
933,00;-0,01285
933,50;-0,01274
934,00;-0,01268
934,50;-0,01280
935,00;-0,01295
935,50;-0,01286
936,00;-0,01271
936,50;-0,01279
937,00;-0,01282
937,50;-0,01273
938,00;-0,01257
938,50;-0,01256
939,00;-0,01259
939,50;-0,01251
940,00;-0,01239
940,50;-0,01250
941,00;-0,01257
941,50;-0,01253
942,00;-0,01250
942,50;-0,01244
943,00;-0,01236
943,50;-0,01245
944,00;-0,01254
944,50;-0,01251
945,00;-0,01250
945,50;-0,01234
946,00;-0,01245
946,50;-0,01256
947,00;-0,01263
947,50;-0,01259
948,00;-0,01253
948,50;-0,01254
949,00;-0,01266
949,50;-0,01279
950,00;-0,01274
950,50;-0,01276
951,00;-0,01283
951,50;-0,01282
952,00;-0,01276
952,50;-0,01270
953,00;-0,01266
953,50;-0,01274
954,00;-0,01277
954,50;-0,01276
955,00;-0,01274
955,50;-0,01282
956,00;-0,01268
956,50;-0,01257
957,00;-0,01250
957,50;-0,01244
958,00;-0,01251
958,50;-0,01247
959,00;-0,01239
959,50;-0,01233
960,00;-0,01224
960,50;-0,01221
961,00;-0,01228
961,50;-0,01224
962,00;-0,01221
962,50;-0,01225
963,00;-0,01221
963,50;-0,01227
964,00;-0,01230
964,50;-0,01227
965,00;-0,01228
965,50;-0,01239
966,00;-0,01245
966,50;-0,01236
967,00;-0,01233
967,50;-0,01241
968,00;-0,01250
968,50;-0,01248
969,00;-0,01250
969,50;-0,01253
970,00;-0,01253
970,50;-0,01248
971,00;-0,01245
971,50;-0,01250
972,00;-0,01241
972,50;-0,01245
973,00;-0,01263
973,50;-0,01254
974,00;-0,01253
974,50;-0,01247
975,00;-0,01244
975,50;-0,01245
976,00;-0,01241
976,50;-0,01225
977,00;-0,01212
977,50;-0,01213
978,00;-0,01208
978,50;-0,01215
979,00;-0,01219
979,50;-0,01216
980,00;-0,01222
980,50;-0,01219
981,00;-0,01218
981,50;-0,01204
982,00;-0,01201
982,50;-0,01198
983,00;-0,01196
983,50;-0,01199
984,00;-0,01196
984,50;-0,01198
985,00;-0,01196
985,50;-0,01201
986,00;-0,01204
986,50;-0,01210
987,00;-0,01212
987,50;-0,01222
988,00;-0,01231
988,50;-0,01239
989,00;-0,01236
989,50;-0,01231
990,00;-0,01228
990,50;-0,01233
991,00;-0,01241
991,50;-0,01236
992,00;-0,01237
992,50;-0,01236
993,00;-0,01236
993,50;-0,01236
994,00;-0,01233
994,50;-0,01234
995,00;-0,01233
995,50;-0,01228
996,00;-0,01218
996,50;-0,01219
997,00;-0,01213
997,50;-0,01208
