"File_221110_220917 - RawData"
"Wavelength nm.","Abs."
528.00,-0.02139
528.50,-0.02220
529.00,-0.02289
529.50,-0.02335
530.00,-0.02382
530.50,-0.02406
531.00,-0.02412
531.50,-0.02403
532.00,-0.02370
532.50,-0.02316
533.00,-0.02246
533.50,-0.02161
534.00,-0.02069
534.50,-0.01985
535.00,-0.01892
535.50,-0.01808
536.00,-0.01752
536.50,-0.01672
537.00,-0.01628
537.50,-0.01588
538.00,-0.01561
538.50,-0.01559
539.00,-0.01578
539.50,-0.01601
540.00,-0.01648
540.50,-0.01706
541.00,-0.01773
541.50,-0.01852
542.00,-0.01936
542.50,-0.02025
543.00,-0.02106
543.50,-0.02194
544.00,-0.02274
544.50,-0.02321
545.00,-0.02350
545.50,-0.02370
546.00,-0.02373
546.50,-0.02371
547.00,-0.02347
547.50,-0.02304
548.00,-0.02231
548.50,-0.02162
549.00,-0.02089
549.50,-0.02003
550.00,-0.01912
550.50,-0.01819
551.00,-0.01741
551.50,-0.01675
552.00,-0.01619
552.50,-0.01572
553.00,-0.01537
553.50,-0.01517
554.00,-0.01521
554.50,-0.01535
555.00,-0.01570
555.50,-0.01610
556.00,-0.01671
556.50,-0.01740
557.00,-0.01799
557.50,-0.01862
558.00,-0.01939
558.50,-0.02016
559.00,-0.02097
559.50,-0.02158
560.00,-0.02206
560.50,-0.02263
561.00,-0.02310
561.50,-0.02332
562.00,-0.02338
562.50,-0.02325
563.00,-0.02307
563.50,-0.02266
564.00,-0.02208
564.50,-0.02150
565.00,-0.02086
565.50,-0.02026
566.00,-0.01933
566.50,-0.01851
567.00,-0.01778
567.50,-0.01698
568.00,-0.01639
568.50,-0.01576
569.00,-0.01526
569.50,-0.01495
570.00,-0.01479
570.50,-0.01480
571.00,-0.01498
571.50,-0.01517
572.00,-0.01541
572.50,-0.01596
573.00,-0.01657
573.50,-0.01732
574.00,-0.01802
574.50,-0.01872
575.00,-0.01949
575.50,-0.02023
576.00,-0.02103
576.50,-0.02158
577.00,-0.02200
577.50,-0.02240
578.00,-0.02277
578.50,-0.02293
579.00,-0.02301
579.50,-0.02295
580.00,-0.02269
580.50,-0.02231
581.00,-0.02196
581.50,-0.02135
582.00,-0.02061
582.50,-0.01985
583.00,-0.01909
583.50,-0.01836
584.00,-0.01761
584.50,-0.01691
585.00,-0.01625
585.50,-0.01561
586.00,-0.01511
586.50,-0.01488
587.00,-0.01465
587.50,-0.01448
588.00,-0.01427
588.50,-0.01436
589.00,-0.01457
589.50,-0.01491
590.00,-0.01521
590.50,-0.01572
591.00,-0.01639
591.50,-0.01700
592.00,-0.01779
592.50,-0.01849
593.00,-0.01910
593.50,-0.01976
594.00,-0.02040
594.50,-0.02090
595.00,-0.02142
595.50,-0.02194
596.00,-0.02225
596.50,-0.02252
597.00,-0.02264
597.50,-0.02257
598.00,-0.02235
598.50,-0.02209
599.00,-0.02153
599.50,-0.02101
600.00,-0.02043
600.50,-0.01979
601.00,-0.01917
601.50,-0.01848
602.00,-0.01776
602.50,-0.01711
603.00,-0.01653
603.50,-0.01590
604.00,-0.01540
604.50,-0.01488
605.00,-0.01443
605.50,-0.01407
606.00,-0.01387
606.50,-0.01387
607.00,-0.01393
607.50,-0.01414
608.00,-0.01448
608.50,-0.01495
609.00,-0.01538
609.50,-0.01570
610.00,-0.01619
610.50,-0.01675
611.00,-0.01743
611.50,-0.01810
612.00,-0.01877
612.50,-0.01939
613.00,-0.01993
613.50,-0.02052
614.00,-0.02116
614.50,-0.02155
615.00,-0.02180
615.50,-0.02206
616.00,-0.02211
616.50,-0.02219
617.00,-0.02209
617.50,-0.02182
618.00,-0.02159
618.50,-0.02124
619.00,-0.02077
619.50,-0.02031
620.00,-0.01968
620.50,-0.01910
621.00,-0.01840
621.50,-0.01764
622.00,-0.01686
622.50,-0.01619
623.00,-0.01564
623.50,-0.01503
624.00,-0.01466
624.50,-0.01425
625.00,-0.01396
625.50,-0.01376
626.00,-0.01357
626.50,-0.01355
627.00,-0.01361
627.50,-0.01363
628.00,-0.01387
628.50,-0.01425
629.00,-0.01472
629.50,-0.01515
630.00,-0.01572
630.50,-0.01633
631.00,-0.01686
631.50,-0.01747
632.00,-0.01807
632.50,-0.01868
633.00,-0.01926
633.50,-0.01974
634.00,-0.02011
634.50,-0.02057
635.00,-0.02101
635.50,-0.02127
636.00,-0.02153
636.50,-0.02168
637.00,-0.02173
637.50,-0.02174
638.00,-0.02165
638.50,-0.02133
639.00,-0.02098
639.50,-0.02057
640.00,-0.02005
640.50,-0.01959
641.00,-0.01906
641.50,-0.01848
642.00,-0.01781
642.50,-0.01720
643.00,-0.01660
643.50,-0.01598
644.00,-0.01538
644.50,-0.01485
645.00,-0.01424
645.50,-0.01381
646.00,-0.01343
646.50,-0.01309
647.00,-0.01295
647.50,-0.01288
648.00,-0.01289
648.50,-0.01297
649.00,-0.01323
649.50,-0.01344
650.00,-0.01373
650.50,-0.01399
651.00,-0.01439
651.50,-0.01503
652.00,-0.01569
652.50,-0.01619
653.00,-0.01672
653.50,-0.01726
654.00,-0.01785
654.50,-0.01845
655.00,-0.01909
655.50,-0.01955
656.00,-0.01993
656.50,-0.02029
657.00,-0.02066
657.50,-0.02090
658.00,-0.02110
658.50,-0.02130
659.00,-0.02132
659.50,-0.02122
660.00,-0.02107
660.50,-0.02087
661.00,-0.02069
661.50,-0.02034
662.00,-0.01987
662.50,-0.01938
663.00,-0.01878
663.50,-0.01833
664.00,-0.01782
664.50,-0.01721
665.00,-0.01654
665.50,-0.01601
666.00,-0.01549
666.50,-0.01488
667.00,-0.01439
667.50,-0.01390
668.00,-0.01349
668.50,-0.01312
669.00,-0.01292
669.50,-0.01273
670.00,-0.01262
670.50,-0.01259
671.00,-0.01257
671.50,-0.01262
672.00,-0.01282
672.50,-0.01295
673.00,-0.01334
673.50,-0.01381
674.00,-0.01425
674.50,-0.01465
675.00,-0.01514
675.50,-0.01561
676.00,-0.01598
676.50,-0.01649
677.00,-0.01711
677.50,-0.01773
678.00,-0.01831
678.50,-0.01874
679.00,-0.01915
679.50,-0.01961
680.00,-0.01996
680.50,-0.02028
681.00,-0.02058
681.50,-0.02077
682.00,-0.02097
682.50,-0.02089
683.00,-0.02077
683.50,-0.02061
684.00,-0.02061
684.50,-0.02045
685.00,-0.02013
685.50,-0.01971
686.00,-0.01935
686.50,-0.01889
687.00,-0.01845
687.50,-0.01797
688.00,-0.01753
688.50,-0.01703
689.00,-0.01648
689.50,-0.01588
690.00,-0.01517
690.50,-0.01457
691.00,-0.01410
691.50,-0.01361
692.00,-0.01335
692.50,-0.01297
693.00,-0.01262
693.50,-0.01236
694.00,-0.01221
694.50,-0.01212
695.00,-0.01204
695.50,-0.01204
696.00,-0.01201
696.50,-0.01218
697.00,-0.01241
697.50,-0.01266
698.00,-0.01294
698.50,-0.01321
699.00,-0.01364
699.50,-0.01401
700.00,-0.01445
700.50,-0.01497
701.00,-0.01547
701.50,-0.01596
702.00,-0.01648
702.50,-0.01704
703.00,-0.01761
703.50,-0.01802
704.00,-0.01846
704.50,-0.01889
705.00,-0.01933
705.50,-0.01964
706.00,-0.01993
706.50,-0.02017
707.00,-0.02025
707.50,-0.02034
708.00,-0.02034
708.50,-0.02023
709.00,-0.02017
709.50,-0.02002
710.00,-0.01996
710.50,-0.01973
711.00,-0.01935
711.50,-0.01897
712.00,-0.01866
712.50,-0.01826
713.00,-0.01782
713.50,-0.01720
714.00,-0.01665
714.50,-0.01616
715.00,-0.01564
715.50,-0.01514
716.00,-0.01456
716.50,-0.01407
717.00,-0.01364
717.50,-0.01318
718.00,-0.01283
718.50,-0.01247
719.00,-0.01221
719.50,-0.01196
720.00,-0.01169
720.50,-0.01151
721.00,-0.01146
721.50,-0.01149
722.00,-0.01143
722.50,-0.01144
723.00,-0.01164
723.50,-0.01184
724.00,-0.01212
724.50,-0.01234
725.00,-0.01279
725.50,-0.01321
726.00,-0.01361
726.50,-0.01401
727.00,-0.01434
727.50,-0.01479
728.00,-0.01521
728.50,-0.01567
729.00,-0.01614
729.50,-0.01654
730.00,-0.01704
730.50,-0.01747
731.00,-0.01782
731.50,-0.01819
732.00,-0.01852
732.50,-0.01878
733.00,-0.01912
733.50,-0.01930
734.00,-0.01942
734.50,-0.01961
735.00,-0.01973
735.50,-0.01971
736.00,-0.01961
736.50,-0.01952
737.00,-0.01939
737.50,-0.01930
738.00,-0.01909
738.50,-0.01883
739.00,-0.01851
739.50,-0.01808
740.00,-0.01761
740.50,-0.01724
741.00,-0.01685
741.50,-0.01640
742.00,-0.01588
742.50,-0.01550
743.00,-0.01506
743.50,-0.01454
744.00,-0.01411
744.50,-0.01373
745.00,-0.01335
745.50,-0.01295
746.00,-0.01259
746.50,-0.01225
747.00,-0.01192
747.50,-0.01172
748.00,-0.01149
748.50,-0.01132
749.00,-0.01111
749.50,-0.01100
750.00,-0.01091
750.50,-0.01097
751.00,-0.01105
751.50,-0.01122
752.00,-0.01132
752.50,-0.01152
753.00,-0.01175
753.50,-0.01198
754.00,-0.01222
754.50,-0.01253
755.00,-0.01282
755.50,-0.01315
756.00,-0.01358
756.50,-0.01405
757.00,-0.01454
757.50,-0.01488
758.00,-0.01527
758.50,-0.01575
759.00,-0.01619
759.50,-0.01666
760.00,-0.01711
760.50,-0.01743
761.00,-0.01781
761.50,-0.01811
762.00,-0.01849
762.50,-0.01871
763.00,-0.01892
763.50,-0.01904
764.00,-0.01910
764.50,-0.01926
765.00,-0.01942
765.50,-0.01926
766.00,-0.01917
766.50,-0.01907
767.00,-0.01884
767.50,-0.01859
768.00,-0.01831
768.50,-0.01814
769.00,-0.01796
769.50,-0.01761
770.00,-0.01727
770.50,-0.01694
771.00,-0.01657
771.50,-0.01614
772.00,-0.01569
772.50,-0.01524
773.00,-0.01486
773.50,-0.01437
774.00,-0.01392
774.50,-0.01355
775.00,-0.01309
775.50,-0.01265
776.00,-0.01225
776.50,-0.01193
777.00,-0.01167
777.50,-0.01138
778.00,-0.01111
778.50,-0.01085
779.00,-0.01068
779.50,-0.01053
780.00,-0.01038
780.50,-0.01030
781.00,-0.01028
781.50,-0.01035
782.00,-0.01044
782.50,-0.01048
783.00,-0.01060
783.50,-0.01073
784.00,-0.01096
784.50,-0.01117
785.00,-0.01151
785.50,-0.01186
786.00,-0.01218
786.50,-0.01250
787.00,-0.01283
787.50,-0.01321
788.00,-0.01357
788.50,-0.01389
789.00,-0.01425
789.50,-0.01466
790.00,-0.01514
790.50,-0.01553
791.00,-0.01578
791.50,-0.01614
792.00,-0.01649
792.50,-0.01686
793.00,-0.01721
793.50,-0.01747
794.00,-0.01776
794.50,-0.01810
795.00,-0.01828
795.50,-0.01834
796.00,-0.01839
796.50,-0.01840
797.00,-0.01852
797.50,-0.01862
798.00,-0.01865
798.50,-0.01865
799.00,-0.01854
799.50,-0.01830
800.00,-0.01796
800.50,-0.01793
801.00,-0.01782
801.50,-0.01761
802.00,-0.01729
802.50,-0.01682
803.00,-0.01636
803.50,-0.01610
804.00,-0.01575
804.50,-0.01537
805.00,-0.01498
805.50,-0.01460
806.00,-0.01413
806.50,-0.01367
807.00,-0.01328
807.50,-0.01289
808.00,-0.01263
808.50,-0.01221
809.00,-0.01184
809.50,-0.01140
810.00,-0.01108
810.50,-0.01086
811.00,-0.01059
811.50,-0.01039
812.00,-0.01013
812.50,-0.00999
813.00,-0.00992
813.50,-0.00983
814.00,-0.00974
814.50,-0.00977
815.00,-0.00977
815.50,-0.00986
816.00,-0.00995
816.50,-0.01003
817.00,-0.01016
817.50,-0.01036
818.00,-0.01051
818.50,-0.01065
819.00,-0.01089
819.50,-0.01114
820.00,-0.01151
820.50,-0.01181
821.00,-0.01210
821.50,-0.01242
822.00,-0.01276
822.50,-0.01299
823.00,-0.01332
823.50,-0.01381
824.00,-0.01422
824.50,-0.01459
825.00,-0.01494
825.50,-0.01521
826.00,-0.01549
826.50,-0.01590
827.00,-0.01624
827.50,-0.01653
828.00,-0.01678
828.50,-0.01703
829.00,-0.01730
829.50,-0.01744
830.00,-0.01753
830.50,-0.01776
831.00,-0.01790
831.50,-0.01793
832.00,-0.01793
832.50,-0.01791
833.00,-0.01790
833.50,-0.01787
834.00,-0.01781
834.50,-0.01761
835.00,-0.01743
835.50,-0.01732
836.00,-0.01717
836.50,-0.01692
837.00,-0.01666
837.50,-0.01642
838.00,-0.01616
838.50,-0.01587
839.00,-0.01555
839.50,-0.01523
840.00,-0.01488
840.50,-0.01450
841.00,-0.01419
841.50,-0.01381
842.00,-0.01347
842.50,-0.01311
843.00,-0.01274
843.50,-0.01239
844.00,-0.01204
844.50,-0.01176
845.00,-0.01147
845.50,-0.01125
846.00,-0.01096
846.50,-0.01065
847.00,-0.01036
847.50,-0.01019
848.00,-0.01004
848.50,-0.00987
849.00,-0.00969
849.50,-0.00955
850.00,-0.00949
850.50,-0.00935
851.00,-0.00926
851.50,-0.00916
852.00,-0.00914
852.50,-0.00926
853.00,-0.00935
853.50,-0.00938
854.00,-0.00954
854.50,-0.00969
855.00,-0.00984
855.50,-0.01006
856.00,-0.01038
856.50,-0.01073
857.00,-0.01091
857.50,-0.01112
858.00,-0.01134
858.50,-0.01161
859.00,-0.01190
859.50,-0.01227
860.00,-0.01263
860.50,-0.01297
861.00,-0.01332
861.50,-0.01367
862.00,-0.01399
862.50,-0.01425
863.00,-0.01460
863.50,-0.01486
864.00,-0.01506
864.50,-0.01534
865.00,-0.01553
865.50,-0.01588
866.00,-0.01622
866.50,-0.01634
867.00,-0.01649
867.50,-0.01669
868.00,-0.01685
868.50,-0.01697
869.00,-0.01712
869.50,-0.01726
870.00,-0.01729
870.50,-0.01730
871.00,-0.01732
871.50,-0.01738
872.00,-0.01733
872.50,-0.01726
873.00,-0.01718
873.50,-0.01707
874.00,-0.01683
874.50,-0.01668
875.00,-0.01651
875.50,-0.01637
876.00,-0.01617
876.50,-0.01579
877.00,-0.01553
877.50,-0.01529
878.00,-0.01500
878.50,-0.01471
879.00,-0.01445
879.50,-0.01419
880.00,-0.01389
880.50,-0.01350
881.00,-0.01305
881.50,-0.01268
882.00,-0.01233
882.50,-0.01212
883.00,-0.01189
883.50,-0.01152
884.00,-0.01114
884.50,-0.01089
885.00,-0.01067
885.50,-0.01024
886.00,-0.00989
886.50,-0.00969
887.00,-0.00954
887.50,-0.00937
888.00,-0.00917
888.50,-0.00908
889.00,-0.00905
889.50,-0.00899
890.00,-0.00891
890.50,-0.00885
891.00,-0.00870
891.50,-0.00851
892.00,-0.00842
892.50,-0.00847
893.00,-0.00865
893.50,-0.00883
894.00,-0.00887
894.50,-0.00902
895.00,-0.00926
895.50,-0.00938
896.00,-0.00954
896.50,-0.00967
897.00,-0.00980
897.50,-0.00998
898.00,-0.01022
898.50,-0.01057
899.00,-0.01089
899.50,-0.01115
900.00,-0.01143
900.50,-0.01157
901.00,-0.01181
901.50,-0.01227
902.00,-0.01268
902.50,-0.01299
903.00,-0.01334
903.50,-0.01352
904.00,-0.01373
904.50,-0.01408
905.00,-0.01431
905.50,-0.01463
906.00,-0.01492
906.50,-0.01511
907.00,-0.01530
907.50,-0.01559
908.00,-0.01588
908.50,-0.01593
909.00,-0.01599
909.50,-0.01630
910.00,-0.01654
910.50,-0.01662
911.00,-0.01663
911.50,-0.01683
912.00,-0.01714
912.50,-0.01704
913.00,-0.01695
913.50,-0.01678
914.00,-0.01677
914.50,-0.01686
915.00,-0.01689
915.50,-0.01668
916.00,-0.01637
916.50,-0.01631
917.00,-0.01622
917.50,-0.01614
918.00,-0.01596
918.50,-0.01558
919.00,-0.01515
919.50,-0.01505
920.00,-0.01488
920.50,-0.01462
921.00,-0.01428
921.50,-0.01399
922.00,-0.01382
922.50,-0.01363
923.00,-0.01314
923.50,-0.01282
924.00,-0.01256
924.50,-0.01221
925.00,-0.01192
925.50,-0.01169
926.00,-0.01157
926.50,-0.01123
927.00,-0.01079
927.50,-0.01064
928.00,-0.01048
928.50,-0.01013
929.00,-0.00984
929.50,-0.00967
930.00,-0.00957
930.50,-0.00926
931.00,-0.00896
931.50,-0.00887
932.00,-0.00882
932.50,-0.00856
933.00,-0.00833
933.50,-0.00822
934.00,-0.00815
934.50,-0.00813
935.00,-0.00822
935.50,-0.00809
936.00,-0.00803
936.50,-0.00812
937.00,-0.00821
937.50,-0.00821
938.00,-0.00821
938.50,-0.00835
939.00,-0.00854
939.50,-0.00858
940.00,-0.00867
940.50,-0.00888
941.00,-0.00914
941.50,-0.00935
942.00,-0.00954
942.50,-0.00966
943.00,-0.00981
943.50,-0.01016
944.00,-0.01050
944.50,-0.01076
945.00,-0.01093
945.50,-0.01114
946.00,-0.01132
946.50,-0.01164
947.00,-0.01199
947.50,-0.01224
948.00,-0.01239
948.50,-0.01260
949.00,-0.01305
949.50,-0.01338
950.00,-0.01361
950.50,-0.01381
951.00,-0.01404
951.50,-0.01428
952.00,-0.01450
952.50,-0.01466
953.00,-0.01483
953.50,-0.01508
954.00,-0.01540
954.50,-0.01556
955.00,-0.01570
955.50,-0.01588
956.00,-0.01595
956.50,-0.01604
957.00,-0.01610
957.50,-0.01617
958.00,-0.01624
958.50,-0.01633
959.00,-0.01637
959.50,-0.01639
960.00,-0.01628
960.50,-0.01622
961.00,-0.01616
961.50,-0.01608
962.00,-0.01607
962.50,-0.01599
963.00,-0.01585
963.50,-0.01573
964.00,-0.01561
964.50,-0.01553
965.00,-0.01537
965.50,-0.01517
966.00,-0.01492
966.50,-0.01471
967.00,-0.01439
967.50,-0.01416
968.00,-0.01401
968.50,-0.01369
969.00,-0.01341
969.50,-0.01315
970.00,-0.01291
970.50,-0.01265
971.00,-0.01233
971.50,-0.01208
972.00,-0.01178
972.50,-0.01157
973.00,-0.01134
973.50,-0.01108
974.00,-0.01086
974.50,-0.01059
975.00,-0.01042
975.50,-0.01019
976.00,-0.00995
976.50,-0.00960
977.00,-0.00928
977.50,-0.00916
978.00,-0.00899
978.50,-0.00883
979.00,-0.00862
979.50,-0.00851
980.00,-0.00845
980.50,-0.00832
981.00,-0.00816
981.50,-0.00801
982.00,-0.00789
982.50,-0.00772
983.00,-0.00761
983.50,-0.00752
984.00,-0.00746
984.50,-0.00746
985.00,-0.00742
985.50,-0.00746
986.00,-0.00758
986.50,-0.00768
987.00,-0.00772
987.50,-0.00783
988.00,-0.00793
988.50,-0.00809
989.00,-0.00821
989.50,-0.00829
990.00,-0.00835
990.50,-0.00851
991.00,-0.00865
991.50,-0.00894
992.00,-0.00903
992.50,-0.00928
993.00,-0.00952
993.50,-0.00975
994.00,-0.00987
994.50,-0.01013
995.00,-0.01035
995.50,-0.01056
996.00,-0.01077
996.50,-0.01108
997.00,-0.01129
997.50,-0.01151
998.00,-0.01183
998.50,-0.01210
