"File_221110_215921 - RawData"
"Wavelength nm.","Abs."
427.00,-0.02141
427.50,-0.02086
428.00,-0.02072
428.50,-0.02101
429.00,-0.02170
429.50,-0.02234
430.00,-0.02275
430.50,-0.02286
431.00,-0.02249
431.50,-0.02180
432.00,-0.02090
432.50,-0.02037
433.00,-0.02032
433.50,-0.02065
434.00,-0.02126
434.50,-0.02200
435.00,-0.02248
435.50,-0.02258
436.00,-0.02222
436.50,-0.02150
437.00,-0.02072
437.50,-0.02031
438.00,-0.02017
438.50,-0.02046
439.00,-0.02095
439.50,-0.02173
440.00,-0.02231
440.50,-0.02252
441.00,-0.02228
441.50,-0.02173
442.00,-0.02097
442.50,-0.02043
443.00,-0.02010
443.50,-0.02014
444.00,-0.02063
444.50,-0.02132
445.00,-0.02194
445.50,-0.02234
446.00,-0.02229
446.50,-0.02174
447.00,-0.02106
447.50,-0.02043
448.00,-0.02002
448.50,-0.01988
449.00,-0.02016
449.50,-0.02084
450.00,-0.02153
450.50,-0.02208
451.00,-0.02231
451.50,-0.02206
452.00,-0.02141
452.50,-0.02069
453.00,-0.02011
453.50,-0.01979
454.00,-0.01981
454.50,-0.02023
455.00,-0.02094
455.50,-0.02147
456.00,-0.02184
456.50,-0.02202
457.00,-0.02187
457.50,-0.02142
458.00,-0.02078
458.50,-0.02013
459.00,-0.01976
459.50,-0.01976
460.00,-0.02011
460.50,-0.02063
461.00,-0.02130
461.50,-0.02187
462.00,-0.02208
462.50,-0.02188
463.00,-0.02138
463.50,-0.02072
464.00,-0.02022
464.50,-0.01984
465.00,-0.01967
465.50,-0.01979
466.00,-0.02017
466.50,-0.02078
467.00,-0.02139
467.50,-0.02182
468.00,-0.02193
468.50,-0.02170
469.00,-0.02116
469.50,-0.02058
470.00,-0.01997
470.50,-0.01961
471.00,-0.01945
471.50,-0.01965
472.00,-0.02017
472.50,-0.02077
473.00,-0.02122
473.50,-0.02150
474.00,-0.02138
474.50,-0.02109
475.00,-0.02057
475.50,-0.02002
476.00,-0.01955
476.50,-0.01933
477.00,-0.01932
477.50,-0.01968
478.00,-0.02017
478.50,-0.02069
479.00,-0.02109
479.50,-0.02136
480.00,-0.02138
480.50,-0.02116
481.00,-0.02060
481.50,-0.02005
482.00,-0.01953
482.50,-0.01927
483.00,-0.01918
483.50,-0.01936
484.00,-0.01984
484.50,-0.02032
485.00,-0.02089
485.50,-0.02122
486.00,-0.02122
486.50,-0.02110
487.00,-0.02063
487.50,-0.02008
488.00,-0.01956
488.50,-0.01917
489.00,-0.01898
489.50,-0.01898
490.00,-0.01933
490.50,-0.01971
491.00,-0.02023
491.50,-0.02065
492.00,-0.02098
492.50,-0.02109
493.00,-0.02100
493.50,-0.02065
494.00,-0.02011
494.50,-0.01949
495.00,-0.01900
495.50,-0.01877
496.00,-0.01898
496.50,-0.01929
497.00,-0.01962
497.50,-0.02005
498.00,-0.02040
498.50,-0.02068
499.00,-0.02078
499.50,-0.02063
500.00,-0.02037
500.50,-0.01994
501.00,-0.01938
501.50,-0.01892
502.00,-0.01875
502.50,-0.01883
503.00,-0.01907
503.50,-0.01949
504.00,-0.02003
504.50,-0.02045
505.00,-0.02078
505.50,-0.02097
506.00,-0.02081
506.50,-0.02049
507.00,-0.01999
507.50,-0.01947
508.00,-0.01901
508.50,-0.01866
509.00,-0.01854
509.50,-0.01869
510.00,-0.01898
510.50,-0.01936
511.00,-0.01981
511.50,-0.02029
512.00,-0.02054
512.50,-0.02060
513.00,-0.02048
513.50,-0.02017
514.00,-0.01974
514.50,-0.01926
515.00,-0.01880
515.50,-0.01840
516.00,-0.01833
516.50,-0.01845
517.00,-0.01871
517.50,-0.01920
518.00,-0.01965
518.50,-0.01996
519.00,-0.02032
519.50,-0.02057
520.00,-0.02042
520.50,-0.02002
521.00,-0.01961
521.50,-0.01924
522.00,-0.01881
522.50,-0.01839
523.00,-0.01811
523.50,-0.01820
524.00,-0.01846
524.50,-0.01871
525.00,-0.01921
525.50,-0.01973
526.00,-0.02010
526.50,-0.02032
527.00,-0.02039
527.50,-0.02019
528.00,-0.01978
528.50,-0.01918
529.00,-0.01865
529.50,-0.01831
530.00,-0.01810
530.50,-0.01799
531.00,-0.01814
531.50,-0.01842
532.00,-0.01883
532.50,-0.01921
533.00,-0.01964
533.50,-0.01996
534.00,-0.02014
534.50,-0.02010
535.00,-0.01984
535.50,-0.01965
536.00,-0.01924
536.50,-0.01852
537.00,-0.01822
537.50,-0.01779
538.00,-0.01758
538.50,-0.01775
539.00,-0.01805
539.50,-0.01833
540.00,-0.01863
540.50,-0.01904
541.00,-0.01945
541.50,-0.01974
542.00,-0.01993
542.50,-0.01988
543.00,-0.01961
543.50,-0.01927
544.00,-0.01888
544.50,-0.01830
545.00,-0.01772
545.50,-0.01736
546.00,-0.01729
546.50,-0.01752
547.00,-0.01784
547.50,-0.01814
548.00,-0.01859
548.50,-0.01904
549.00,-0.01936
549.50,-0.01959
550.00,-0.01978
550.50,-0.01965
551.00,-0.01930
551.50,-0.01892
552.00,-0.01860
552.50,-0.01805
553.00,-0.01756
553.50,-0.01723
554.00,-0.01726
554.50,-0.01726
555.00,-0.01740
555.50,-0.01776
556.00,-0.01825
556.50,-0.01869
557.00,-0.01912
557.50,-0.01945
558.00,-0.01962
558.50,-0.01962
559.00,-0.01945
559.50,-0.01891
560.00,-0.01840
560.50,-0.01802
561.00,-0.01770
561.50,-0.01738
562.00,-0.01733
562.50,-0.01707
563.00,-0.01706
563.50,-0.01720
564.00,-0.01753
564.50,-0.01788
565.00,-0.01842
565.50,-0.01886
566.00,-0.01913
566.50,-0.01941
567.00,-0.01942
567.50,-0.01923
568.00,-0.01907
568.50,-0.01865
569.00,-0.01811
569.50,-0.01762
570.00,-0.01723
570.50,-0.01700
571.00,-0.01682
571.50,-0.01675
572.00,-0.01689
572.50,-0.01711
573.00,-0.01753
573.50,-0.01810
574.00,-0.01859
574.50,-0.01897
575.00,-0.01918
575.50,-0.01932
576.00,-0.01932
576.50,-0.01898
577.00,-0.01857
577.50,-0.01810
578.00,-0.01767
578.50,-0.01726
579.00,-0.01680
579.50,-0.01649
580.00,-0.01639
580.50,-0.01648
581.00,-0.01671
581.50,-0.01706
582.00,-0.01747
582.50,-0.01791
583.00,-0.01836
583.50,-0.01872
584.00,-0.01904
584.50,-0.01917
585.00,-0.01910
585.50,-0.01894
586.00,-0.01859
586.50,-0.01819
587.00,-0.01779
587.50,-0.01736
588.00,-0.01682
588.50,-0.01648
589.00,-0.01622
589.50,-0.01613
590.00,-0.01627
590.50,-0.01646
591.00,-0.01678
591.50,-0.01724
592.00,-0.01778
592.50,-0.01819
593.00,-0.01848
593.50,-0.01872
594.00,-0.01866
594.50,-0.01860
595.00,-0.01855
595.50,-0.01837
596.00,-0.01801
596.50,-0.01746
597.00,-0.01700
597.50,-0.01651
598.00,-0.01617
598.50,-0.01593
599.00,-0.01581
599.50,-0.01585
600.00,-0.01614
600.50,-0.01660
601.00,-0.01706
601.50,-0.01749
602.00,-0.01804
602.50,-0.01845
603.00,-0.01877
603.50,-0.01878
604.00,-0.01875
604.50,-0.01865
605.00,-0.01843
605.50,-0.01797
606.00,-0.01746
606.50,-0.01694
607.00,-0.01645
607.50,-0.01605
608.00,-0.01584
608.50,-0.01566
609.00,-0.01569
609.50,-0.01570
610.00,-0.01590
610.50,-0.01624
611.00,-0.01682
611.50,-0.01727
612.00,-0.01770
612.50,-0.01801
613.00,-0.01828
613.50,-0.01854
614.00,-0.01863
614.50,-0.01848
615.00,-0.01813
615.50,-0.01773
616.00,-0.01726
616.50,-0.01683
617.00,-0.01637
617.50,-0.01591
618.00,-0.01555
618.50,-0.01535
619.00,-0.01530
619.50,-0.01544
620.00,-0.01558
620.50,-0.01601
621.00,-0.01643
621.50,-0.01677
622.00,-0.01718
622.50,-0.01756
623.00,-0.01801
623.50,-0.01828
624.00,-0.01843
624.50,-0.01840
625.00,-0.01820
625.50,-0.01790
626.00,-0.01756
626.50,-0.01721
627.00,-0.01666
627.50,-0.01608
628.00,-0.01556
628.50,-0.01529
629.00,-0.01512
629.50,-0.01497
630.00,-0.01500
630.50,-0.01515
631.00,-0.01544
631.50,-0.01593
632.00,-0.01645
632.50,-0.01691
633.00,-0.01729
633.50,-0.01764
634.00,-0.01785
634.50,-0.01802
635.00,-0.01808
635.50,-0.01808
636.00,-0.01787
636.50,-0.01758
637.00,-0.01720
637.50,-0.01671
638.00,-0.01617
638.50,-0.01578
639.00,-0.01534
639.50,-0.01489
640.00,-0.01468
640.50,-0.01460
641.00,-0.01469
641.50,-0.01503
642.00,-0.01527
642.50,-0.01563
643.00,-0.01613
643.50,-0.01643
644.00,-0.01683
644.50,-0.01718
645.00,-0.01752
645.50,-0.01775
646.00,-0.01785
646.50,-0.01770
647.00,-0.01744
647.50,-0.01714
648.00,-0.01678
648.50,-0.01636
649.00,-0.01595
649.50,-0.01563
650.00,-0.01518
650.50,-0.01477
651.00,-0.01443
651.50,-0.01442
652.00,-0.01450
652.50,-0.01451
653.00,-0.01460
653.50,-0.01485
654.00,-0.01526
654.50,-0.01578
655.00,-0.01628
655.50,-0.01657
656.00,-0.01692
656.50,-0.01733
657.00,-0.01753
657.50,-0.01759
658.00,-0.01756
658.50,-0.01743
659.00,-0.01720
659.50,-0.01691
660.00,-0.01653
660.50,-0.01607
661.00,-0.01563
661.50,-0.01520
662.00,-0.01480
662.50,-0.01440
663.00,-0.01418
663.50,-0.01410
664.00,-0.01413
664.50,-0.01427
665.00,-0.01448
665.50,-0.01486
666.00,-0.01521
666.50,-0.01553
667.00,-0.01588
667.50,-0.01634
668.00,-0.01668
668.50,-0.01700
669.00,-0.01735
669.50,-0.01747
670.00,-0.01732
670.50,-0.01712
671.00,-0.01688
671.50,-0.01646
672.00,-0.01608
672.50,-0.01567
673.00,-0.01532
673.50,-0.01494
674.00,-0.01465
674.50,-0.01433
675.00,-0.01418
675.50,-0.01392
676.00,-0.01376
676.50,-0.01379
677.00,-0.01395
677.50,-0.01424
678.00,-0.01462
678.50,-0.01498
679.00,-0.01538
679.50,-0.01581
680.00,-0.01624
680.50,-0.01660
681.00,-0.01675
681.50,-0.01704
682.00,-0.01729
682.50,-0.01717
683.00,-0.01691
683.50,-0.01660
684.00,-0.01639
684.50,-0.01607
685.00,-0.01573
685.50,-0.01524
686.00,-0.01480
686.50,-0.01439
687.00,-0.01414
687.50,-0.01396
688.00,-0.01381
688.50,-0.01378
689.00,-0.01376
689.50,-0.01378
690.00,-0.01389
690.50,-0.01408
691.00,-0.01447
691.50,-0.01480
692.00,-0.01523
692.50,-0.01559
693.00,-0.01598
693.50,-0.01622
694.00,-0.01643
694.50,-0.01665
695.00,-0.01671
695.50,-0.01666
696.00,-0.01651
696.50,-0.01634
697.00,-0.01604
697.50,-0.01567
698.00,-0.01527
698.50,-0.01488
699.00,-0.01445
699.50,-0.01404
700.00,-0.01378
700.50,-0.01353
701.00,-0.01331
701.50,-0.01321
702.00,-0.01314
702.50,-0.01331
703.00,-0.01347
703.50,-0.01366
704.00,-0.01402
704.50,-0.01445
705.00,-0.01489
705.50,-0.01520
706.00,-0.01556
706.50,-0.01585
707.00,-0.01595
707.50,-0.01616
708.00,-0.01628
708.50,-0.01636
709.00,-0.01646
709.50,-0.01630
710.00,-0.01607
710.50,-0.01570
711.00,-0.01538
711.50,-0.01503
712.00,-0.01468
712.50,-0.01427
713.00,-0.01390
713.50,-0.01358
714.00,-0.01335
714.50,-0.01324
715.00,-0.01311
715.50,-0.01308
716.00,-0.01311
716.50,-0.01317
717.00,-0.01335
717.50,-0.01369
718.00,-0.01405
718.50,-0.01433
719.00,-0.01468
719.50,-0.01501
720.00,-0.01520
720.50,-0.01556
721.00,-0.01579
721.50,-0.01598
722.00,-0.01598
722.50,-0.01601
723.00,-0.01599
723.50,-0.01585
724.00,-0.01567
724.50,-0.01538
725.00,-0.01503
725.50,-0.01457
726.00,-0.01422
726.50,-0.01395
727.00,-0.01364
727.50,-0.01332
728.00,-0.01311
728.50,-0.01286
729.00,-0.01271
729.50,-0.01262
730.00,-0.01270
730.50,-0.01279
731.00,-0.01292
731.50,-0.01311
732.00,-0.01337
732.50,-0.01369
733.00,-0.01404
733.50,-0.01442
734.00,-0.01465
734.50,-0.01492
735.00,-0.01523
735.50,-0.01541
736.00,-0.01558
736.50,-0.01570
737.00,-0.01563
737.50,-0.01556
738.00,-0.01543
738.50,-0.01521
739.00,-0.01494
739.50,-0.01462
740.00,-0.01428
740.50,-0.01401
741.00,-0.01372
741.50,-0.01343
742.00,-0.01302
742.50,-0.01280
743.00,-0.01257
743.50,-0.01239
744.00,-0.01239
744.50,-0.01242
745.00,-0.01248
745.50,-0.01257
746.00,-0.01279
746.50,-0.01289
747.00,-0.01312
747.50,-0.01344
748.00,-0.01382
748.50,-0.01414
749.00,-0.01436
749.50,-0.01459
750.00,-0.01489
750.50,-0.01523
751.00,-0.01532
751.50,-0.01538
752.00,-0.01540
752.50,-0.01540
753.00,-0.01527
753.50,-0.01506
754.00,-0.01477
754.50,-0.01445
755.00,-0.01414
755.50,-0.01379
756.00,-0.01346
756.50,-0.01318
757.00,-0.01297
757.50,-0.01271
758.00,-0.01231
758.50,-0.01215
759.00,-0.01205
759.50,-0.01202
760.00,-0.01210
760.50,-0.01213
761.00,-0.01221
761.50,-0.01242
762.00,-0.01268
762.50,-0.01294
763.00,-0.01318
763.50,-0.01343
764.00,-0.01369
764.50,-0.01405
765.00,-0.01437
765.50,-0.01456
766.00,-0.01463
766.50,-0.01479
767.00,-0.01482
767.50,-0.01471
768.00,-0.01463
768.50,-0.01469
769.00,-0.01465
769.50,-0.01443
770.00,-0.01419
770.50,-0.01402
771.00,-0.01384
771.50,-0.01355
772.00,-0.01318
772.50,-0.01282
773.00,-0.01257
773.50,-0.01231
774.00,-0.01207
774.50,-0.01187
775.00,-0.01173
775.50,-0.01163
776.00,-0.01160
776.50,-0.01160
777.00,-0.01170
777.50,-0.01183
778.00,-0.01198
778.50,-0.01216
779.00,-0.01244
779.50,-0.01282
780.00,-0.01309
780.50,-0.01338
781.00,-0.01361
781.50,-0.01385
782.00,-0.01414
782.50,-0.01431
783.00,-0.01457
783.50,-0.01463
784.00,-0.01466
784.50,-0.01457
785.00,-0.01460
785.50,-0.01457
786.00,-0.01431
786.50,-0.01410
787.00,-0.01373
787.50,-0.01334
788.00,-0.01292
788.50,-0.01265
789.00,-0.01242
789.50,-0.01222
790.00,-0.01201
790.50,-0.01176
791.00,-0.01157
791.50,-0.01147
792.00,-0.01143
792.50,-0.01138
793.00,-0.01131
793.50,-0.01138
794.00,-0.01154
794.50,-0.01175
795.00,-0.01193
795.50,-0.01205
796.00,-0.01218
796.50,-0.01236
797.00,-0.01274
797.50,-0.01305
798.00,-0.01335
798.50,-0.01361
799.00,-0.01382
799.50,-0.01393
800.00,-0.01396
800.50,-0.01413
801.00,-0.01428
801.50,-0.01439
802.00,-0.01431
802.50,-0.01404
803.00,-0.01372
803.50,-0.01370
804.00,-0.01349
804.50,-0.01320
805.00,-0.01297
805.50,-0.01266
806.00,-0.01241
806.50,-0.01210
807.00,-0.01180
807.50,-0.01154
808.00,-0.01144
808.50,-0.01129
809.00,-0.01108
809.50,-0.01091
810.00,-0.01088
810.50,-0.01097
811.00,-0.01108
811.50,-0.01118
812.00,-0.01132
812.50,-0.01152
813.00,-0.01167
813.50,-0.01195
814.00,-0.01215
814.50,-0.01247
815.00,-0.01279
815.50,-0.01302
816.00,-0.01321
816.50,-0.01343
817.00,-0.01361
817.50,-0.01369
818.00,-0.01370
818.50,-0.01372
819.00,-0.01367
819.50,-0.01363
820.00,-0.01367
820.50,-0.01367
821.00,-0.01341
821.50,-0.01321
822.00,-0.01299
822.50,-0.01262
823.00,-0.01231
823.50,-0.01219
824.00,-0.01202
824.50,-0.01178
825.00,-0.01152
825.50,-0.01126
826.00,-0.01102
826.50,-0.01088
827.00,-0.01079
827.50,-0.01080
828.00,-0.01071
828.50,-0.01067
829.00,-0.01070
829.50,-0.01068
830.00,-0.01082
830.50,-0.01100
831.00,-0.01123
831.50,-0.01141
832.00,-0.01163
832.50,-0.01178
833.00,-0.01205
833.50,-0.01230
834.00,-0.01257
834.50,-0.01273
835.00,-0.01292
835.50,-0.01311
836.00,-0.01329
836.50,-0.01340
837.00,-0.01343
837.50,-0.01349
838.00,-0.01349
838.50,-0.01341
839.00,-0.01331
839.50,-0.01317
840.00,-0.01303
840.50,-0.01277
841.00,-0.01257
841.50,-0.01242
842.00,-0.01221
842.50,-0.01189
843.00,-0.01158
843.50,-0.01125
844.00,-0.01105
844.50,-0.01086
845.00,-0.01074
845.50,-0.01067
846.00,-0.01048
846.50,-0.01033
847.00,-0.01022
847.50,-0.01035
848.00,-0.01042
848.50,-0.01047
849.00,-0.01054
849.50,-0.01068
850.00,-0.01091
850.50,-0.01106
851.00,-0.01123
851.50,-0.01141
852.00,-0.01164
852.50,-0.01187
853.00,-0.01208
853.50,-0.01234
854.00,-0.01266
854.50,-0.01276
855.00,-0.01282
855.50,-0.01302
856.00,-0.01312
856.50,-0.01323
857.00,-0.01328
857.50,-0.01320
858.00,-0.01305
858.50,-0.01292
859.00,-0.01282
859.50,-0.01274
860.00,-0.01256
860.50,-0.01233
861.00,-0.01204
861.50,-0.01180
862.00,-0.01154
862.50,-0.01140
863.00,-0.01125
863.50,-0.01097
864.00,-0.01065
864.50,-0.01039
865.00,-0.01031
865.50,-0.01027
866.00,-0.01010
866.50,-0.01006
867.00,-0.00989
867.50,-0.00981
868.00,-0.00984
868.50,-0.00999
869.00,-0.01015
869.50,-0.01019
870.00,-0.01030
870.50,-0.01047
871.00,-0.01068
871.50,-0.01094
872.00,-0.01118
872.50,-0.01134
873.00,-0.01158
873.50,-0.01193
874.00,-0.01208
874.50,-0.01230
875.00,-0.01248
875.50,-0.01256
876.00,-0.01268
876.50,-0.01276
877.00,-0.01283
877.50,-0.01294
878.00,-0.01289
878.50,-0.01280
879.00,-0.01273
879.50,-0.01257
880.00,-0.01242
880.50,-0.01224
881.00,-0.01201
881.50,-0.01176
882.00,-0.01155
882.50,-0.01135
883.00,-0.01117
883.50,-0.01085
884.00,-0.01057
884.50,-0.01038
885.00,-0.01022
885.50,-0.00992
886.00,-0.00967
886.50,-0.00955
887.00,-0.00948
887.50,-0.00941
888.00,-0.00937
888.50,-0.00941
889.00,-0.00957
889.50,-0.00975
890.00,-0.00989
890.50,-0.00990
891.00,-0.00998
891.50,-0.01012
892.00,-0.01025
892.50,-0.01041
893.00,-0.01065
893.50,-0.01094
894.00,-0.01123
894.50,-0.01152
895.00,-0.01181
895.50,-0.01198
896.00,-0.01205
896.50,-0.01212
897.00,-0.01218
897.50,-0.01227
898.00,-0.01239
898.50,-0.01253
899.00,-0.01259
899.50,-0.01257
900.00,-0.01248
900.50,-0.01227
901.00,-0.01205
901.50,-0.01199
902.00,-0.01195
902.50,-0.01186
903.00,-0.01169
903.50,-0.01134
904.00,-0.01109
904.50,-0.01086
905.00,-0.01054
905.50,-0.01035
906.00,-0.01019
906.50,-0.00983
907.00,-0.00960
907.50,-0.00955
908.00,-0.00946
908.50,-0.00923
909.00,-0.00902
909.50,-0.00911
910.00,-0.00912
910.50,-0.00902
911.00,-0.00893
911.50,-0.00911
912.00,-0.00940
912.50,-0.00946
913.00,-0.00952
913.50,-0.00960
914.00,-0.00975
914.50,-0.01010
915.00,-0.01048
915.50,-0.01057
916.00,-0.01062
916.50,-0.01093
917.00,-0.01118
917.50,-0.01144
918.00,-0.01175
918.50,-0.01175
919.00,-0.01175
919.50,-0.01204
920.00,-0.01219
920.50,-0.01230
921.00,-0.01234
921.50,-0.01237
922.00,-0.01247
922.50,-0.01233
923.00,-0.01212
923.50,-0.01205
924.00,-0.01195
924.50,-0.01172
925.00,-0.01151
925.50,-0.01143
926.00,-0.01132
926.50,-0.01096
927.00,-0.01060
927.50,-0.01050
928.00,-0.01035
928.50,-0.01007
929.00,-0.00978
929.50,-0.00969
930.00,-0.00961
930.50,-0.00935
931.00,-0.00909
931.50,-0.00906
932.00,-0.00906
932.50,-0.00891
933.00,-0.00873
933.50,-0.00865
934.00,-0.00867
934.50,-0.00882
935.00,-0.00911
935.50,-0.00912
936.00,-0.00908
936.50,-0.00928
937.00,-0.00952
937.50,-0.00960
938.00,-0.00974
938.50,-0.01006
939.00,-0.01035
939.50,-0.01050
940.00,-0.01059
940.50,-0.01083
941.00,-0.01111
941.50,-0.01126
942.00,-0.01146
942.50,-0.01158
943.00,-0.01167
943.50,-0.01190
944.00,-0.01215
944.50,-0.01218
945.00,-0.01216
945.50,-0.01212
946.00,-0.01205
946.50,-0.01207
947.00,-0.01204
947.50,-0.01183
948.00,-0.01161
948.50,-0.01152
949.00,-0.01144
949.50,-0.01125
950.00,-0.01105
950.50,-0.01085
951.00,-0.01064
951.50,-0.01025
952.00,-0.00984
952.50,-0.00955
953.00,-0.00938
953.50,-0.00929
954.00,-0.00916
954.50,-0.00906
955.00,-0.00894
955.50,-0.00880
956.00,-0.00859
956.50,-0.00850
957.00,-0.00844
957.50,-0.00838
958.00,-0.00838
958.50,-0.00844
959.00,-0.00851
959.50,-0.00850
960.00,-0.00861
960.50,-0.00879
961.00,-0.00899
961.50,-0.00909
962.00,-0.00928
962.50,-0.00955
963.00,-0.00978
963.50,-0.01001
964.00,-0.01027
964.50,-0.01045
965.00,-0.01065
965.50,-0.01089
966.00,-0.01109
966.50,-0.01120
967.00,-0.01125
967.50,-0.01144
968.00,-0.01161
968.50,-0.01170
969.00,-0.01183
969.50,-0.01184
970.00,-0.01189
970.50,-0.01178
971.00,-0.01173
971.50,-0.01170
972.00,-0.01160
972.50,-0.01157
973.00,-0.01144
973.50,-0.01132
974.00,-0.01126
974.50,-0.01099
975.00,-0.01079
975.50,-0.01067
976.00,-0.01048
976.50,-0.01015
977.00,-0.00987
977.50,-0.00967
978.00,-0.00948
978.50,-0.00931
979.00,-0.00911
979.50,-0.00900
980.00,-0.00890
980.50,-0.00870
981.00,-0.00856
981.50,-0.00832
982.00,-0.00816
982.50,-0.00809
983.00,-0.00801
983.50,-0.00804
984.00,-0.00806
984.50,-0.00801
985.00,-0.00801
985.50,-0.00812
986.00,-0.00824
986.50,-0.00850
987.00,-0.00853
987.50,-0.00874
988.00,-0.00897
988.50,-0.00919
989.00,-0.00937
989.50,-0.00954
990.00,-0.00974
990.50,-0.00998
991.00,-0.01018
991.50,-0.01041
992.00,-0.01051
992.50,-0.01076
993.00,-0.01100
993.50,-0.01122
994.00,-0.01131
994.50,-0.01147
995.00,-0.01161
995.50,-0.01173
996.00,-0.01175
996.50,-0.01183
997.00,-0.01172
997.50,-0.01172
998.00,-0.01180
998.50,-0.01176
999.00,-0.01172
