"File_221110_220658 - RawData"
"Wavelength nm.","Abs."
351.00,-0.02257
351.50,-0.02356
352.00,-0.02502
352.50,-0.02631
353.00,-0.02690
353.50,-0.02681
354.00,-0.02586
354.50,-0.02452
355.00,-0.02332
355.50,-0.02251
356.00,-0.02223
356.50,-0.02286
357.00,-0.02414
357.50,-0.02542
358.00,-0.02663
358.50,-0.02696
359.00,-0.02663
359.50,-0.02591
360.00,-0.02448
360.50,-0.02310
361.00,-0.02225
361.50,-0.02229
362.00,-0.02293
362.50,-0.02415
363.00,-0.02534
363.50,-0.02670
364.00,-0.02704
364.50,-0.02684
365.00,-0.02591
365.50,-0.02452
366.00,-0.02304
366.50,-0.02216
367.00,-0.02196
367.50,-0.02234
368.00,-0.02333
368.50,-0.02464
369.00,-0.02567
369.50,-0.02635
370.00,-0.02660
370.50,-0.02592
371.00,-0.02478
371.50,-0.02330
372.00,-0.02216
372.50,-0.02173
373.00,-0.02185
373.50,-0.02274
374.00,-0.02402
374.50,-0.02513
375.00,-0.02611
375.50,-0.02629
376.00,-0.02606
376.50,-0.02515
377.00,-0.02388
377.50,-0.02252
378.00,-0.02145
378.50,-0.02122
379.00,-0.02161
379.50,-0.02248
380.00,-0.02359
380.50,-0.02492
381.00,-0.02577
381.50,-0.02611
382.00,-0.02603
382.50,-0.02512
383.00,-0.02361
383.50,-0.02258
384.00,-0.02168
384.50,-0.02106
385.00,-0.02127
385.50,-0.02219
386.00,-0.02332
386.50,-0.02455
387.00,-0.02551
387.50,-0.02614
388.00,-0.02603
388.50,-0.02560
389.00,-0.02464
389.50,-0.02344
390.00,-0.02222
390.50,-0.02142
391.00,-0.02101
391.50,-0.02132
392.00,-0.02190
392.50,-0.02267
393.00,-0.02390
393.50,-0.02513
394.00,-0.02567
394.50,-0.02586
395.00,-0.02548
395.50,-0.02460
396.00,-0.02347
396.50,-0.02223
397.00,-0.02138
397.50,-0.02083
398.00,-0.02077
398.50,-0.02133
399.00,-0.02226
399.50,-0.02344
400.00,-0.02458
400.50,-0.02545
401.00,-0.02583
401.50,-0.02553
402.00,-0.02480
402.50,-0.02361
403.00,-0.02225
403.50,-0.02112
404.00,-0.02054
404.50,-0.02046
405.00,-0.02084
405.50,-0.02165
406.00,-0.02277
406.50,-0.02390
407.00,-0.02483
407.50,-0.02530
408.00,-0.02553
408.50,-0.02522
409.00,-0.02454
409.50,-0.02344
410.00,-0.02228
410.50,-0.02130
411.00,-0.02049
411.50,-0.02022
412.00,-0.02045
412.50,-0.02100
413.00,-0.02190
413.50,-0.02301
414.00,-0.02406
414.50,-0.02484
415.00,-0.02516
415.50,-0.02507
416.00,-0.02463
416.50,-0.02377
417.00,-0.02274
417.50,-0.02167
418.00,-0.02068
418.50,-0.01991
419.00,-0.01985
419.50,-0.02017
420.00,-0.02080
420.50,-0.02179
421.00,-0.02289
421.50,-0.02405
422.00,-0.02484
422.50,-0.02510
423.00,-0.02492
423.50,-0.02438
424.00,-0.02356
424.50,-0.02254
425.00,-0.02133
425.50,-0.02028
426.00,-0.01970
426.50,-0.01964
427.00,-0.01984
427.50,-0.02061
428.00,-0.02159
428.50,-0.02266
429.00,-0.02371
429.50,-0.02454
430.00,-0.02484
430.50,-0.02483
431.00,-0.02441
431.50,-0.02364
432.00,-0.02251
432.50,-0.02148
433.00,-0.02065
433.50,-0.01982
434.00,-0.01938
434.50,-0.01924
435.00,-0.01959
435.50,-0.02026
436.00,-0.02115
436.50,-0.02217
437.00,-0.02328
437.50,-0.02402
438.00,-0.02438
438.50,-0.02457
439.00,-0.02438
439.50,-0.02379
440.00,-0.02296
440.50,-0.02197
441.00,-0.02090
441.50,-0.01999
442.00,-0.01923
442.50,-0.01895
443.00,-0.01906
443.50,-0.01947
444.00,-0.02014
444.50,-0.02115
445.00,-0.02222
445.50,-0.02321
446.00,-0.02393
446.50,-0.02435
447.00,-0.02437
447.50,-0.02399
448.00,-0.02350
448.50,-0.02261
449.00,-0.02162
449.50,-0.02068
450.00,-0.01987
450.50,-0.01923
451.00,-0.01884
451.50,-0.01884
452.00,-0.01924
452.50,-0.02003
453.00,-0.02098
453.50,-0.02187
454.00,-0.02281
454.50,-0.02362
455.00,-0.02408
455.50,-0.02426
456.00,-0.02408
456.50,-0.02364
457.00,-0.02296
457.50,-0.02199
458.00,-0.02103
458.50,-0.02008
459.00,-0.01932
459.50,-0.01872
460.00,-0.01845
460.50,-0.01846
461.00,-0.01881
461.50,-0.01945
462.00,-0.02032
462.50,-0.02132
463.00,-0.02223
463.50,-0.02295
464.00,-0.02351
464.50,-0.02396
465.00,-0.02399
465.50,-0.02361
466.00,-0.02296
466.50,-0.02226
467.00,-0.02133
467.50,-0.02039
468.00,-0.01956
468.50,-0.01880
469.00,-0.01830
469.50,-0.01807
470.00,-0.01819
470.50,-0.01855
471.00,-0.01932
471.50,-0.02020
472.00,-0.02107
472.50,-0.02208
473.00,-0.02290
473.50,-0.02336
474.00,-0.02370
474.50,-0.02377
475.00,-0.02350
475.50,-0.02283
476.00,-0.02196
476.50,-0.02118
477.00,-0.02016
477.50,-0.01924
478.00,-0.01857
478.50,-0.01811
479.00,-0.01785
479.50,-0.01801
480.00,-0.01828
480.50,-0.01883
481.00,-0.01950
481.50,-0.02040
482.00,-0.02139
482.50,-0.02211
483.00,-0.02274
483.50,-0.02319
484.00,-0.02342
484.50,-0.02338
485.00,-0.02306
485.50,-0.02243
486.00,-0.02164
486.50,-0.02081
487.00,-0.01997
487.50,-0.01910
488.00,-0.01826
488.50,-0.01765
489.00,-0.01736
489.50,-0.01732
490.00,-0.01759
490.50,-0.01793
491.00,-0.01848
491.50,-0.01924
492.00,-0.02011
492.50,-0.02112
493.00,-0.02199
493.50,-0.02269
494.00,-0.02316
494.50,-0.02335
495.00,-0.02315
495.50,-0.02286
496.00,-0.02234
496.50,-0.02156
497.00,-0.02068
497.50,-0.01974
498.00,-0.01891
498.50,-0.01804
499.00,-0.01746
499.50,-0.01714
500.00,-0.01698
500.50,-0.01711
501.00,-0.01768
501.50,-0.01830
502.00,-0.01906
502.50,-0.01997
503.00,-0.02095
503.50,-0.02173
504.00,-0.02246
504.50,-0.02289
505.00,-0.02319
505.50,-0.02321
506.00,-0.02307
506.50,-0.02258
507.00,-0.02199
507.50,-0.02129
508.00,-0.02040
508.50,-0.01941
509.00,-0.01859
509.50,-0.01791
510.00,-0.01730
510.50,-0.01695
511.00,-0.01685
511.50,-0.01701
512.00,-0.01724
512.50,-0.01775
513.00,-0.01840
513.50,-0.01909
514.00,-0.01991
514.50,-0.02074
515.00,-0.02153
515.50,-0.02203
516.00,-0.02251
516.50,-0.02281
517.00,-0.02281
517.50,-0.02263
518.00,-0.02222
518.50,-0.02159
519.00,-0.02097
519.50,-0.02014
520.00,-0.01918
520.50,-0.01826
521.00,-0.01744
521.50,-0.01700
522.00,-0.01665
522.50,-0.01640
523.00,-0.01637
523.50,-0.01663
524.00,-0.01717
524.50,-0.01782
525.00,-0.01860
525.50,-0.01949
526.00,-0.02039
526.50,-0.02107
527.00,-0.02168
527.50,-0.02219
528.00,-0.02242
528.50,-0.02245
529.00,-0.02252
529.50,-0.02235
530.00,-0.02191
530.50,-0.02116
531.00,-0.02049
531.50,-0.01964
532.00,-0.01881
532.50,-0.01796
533.00,-0.01724
533.50,-0.01665
534.00,-0.01624
534.50,-0.01608
535.00,-0.01605
535.50,-0.01631
536.00,-0.01666
536.50,-0.01709
537.00,-0.01775
537.50,-0.01843
538.00,-0.01920
538.50,-0.01997
539.00,-0.02081
539.50,-0.02144
540.00,-0.02177
540.50,-0.02216
541.00,-0.02234
541.50,-0.02238
542.00,-0.02213
542.50,-0.02173
543.00,-0.02113
543.50,-0.02040
544.00,-0.01962
544.50,-0.01895
545.00,-0.01802
545.50,-0.01729
546.00,-0.01662
546.50,-0.01608
547.00,-0.01572
547.50,-0.01556
548.00,-0.01564
548.50,-0.01585
549.00,-0.01620
549.50,-0.01663
550.00,-0.01740
550.50,-0.01825
551.00,-0.01901
551.50,-0.01987
552.00,-0.02060
552.50,-0.02119
553.00,-0.02164
553.50,-0.02193
554.00,-0.02216
554.50,-0.02208
555.00,-0.02191
555.50,-0.02153
556.00,-0.02103
556.50,-0.02046
557.00,-0.01961
557.50,-0.01881
558.00,-0.01807
558.50,-0.01732
559.00,-0.01662
559.50,-0.01596
560.00,-0.01543
560.50,-0.01523
561.00,-0.01540
561.50,-0.01546
562.00,-0.01556
562.50,-0.01581
563.00,-0.01640
563.50,-0.01706
564.00,-0.01775
564.50,-0.01849
565.00,-0.01924
565.50,-0.01988
566.00,-0.02043
566.50,-0.02095
567.00,-0.02147
567.50,-0.02176
568.00,-0.02185
568.50,-0.02174
569.00,-0.02139
569.50,-0.02101
570.00,-0.02055
570.50,-0.02003
571.00,-0.01933
571.50,-0.01857
572.00,-0.01764
572.50,-0.01695
573.00,-0.01637
573.50,-0.01587
574.00,-0.01543
574.50,-0.01505
575.00,-0.01494
575.50,-0.01498
576.00,-0.01521
576.50,-0.01553
577.00,-0.01593
577.50,-0.01642
578.00,-0.01714
578.50,-0.01779
579.00,-0.01854
579.50,-0.01920
580.00,-0.01978
580.50,-0.02040
581.00,-0.02090
581.50,-0.02124
582.00,-0.02150
582.50,-0.02161
583.00,-0.02145
583.50,-0.02122
584.00,-0.02086
584.50,-0.02045
585.00,-0.01993
585.50,-0.01924
586.00,-0.01857
586.50,-0.01793
587.00,-0.01724
587.50,-0.01657
588.00,-0.01585
588.50,-0.01529
589.00,-0.01495
589.50,-0.01472
590.00,-0.01456
590.50,-0.01454
591.00,-0.01476
591.50,-0.01506
592.00,-0.01550
592.50,-0.01590
593.00,-0.01640
593.50,-0.01703
594.00,-0.01772
594.50,-0.01834
595.00,-0.01909
595.50,-0.01984
596.00,-0.02032
596.50,-0.02083
597.00,-0.02106
597.50,-0.02124
598.00,-0.02121
598.50,-0.02107
599.00,-0.02075
599.50,-0.02046
600.00,-0.01987
600.50,-0.01929
601.00,-0.01866
601.50,-0.01796
602.00,-0.01733
602.50,-0.01656
603.00,-0.01596
603.50,-0.01543
604.00,-0.01491
604.50,-0.01450
605.00,-0.01431
605.50,-0.01424
606.00,-0.01425
606.50,-0.01440
607.00,-0.01469
607.50,-0.01501
608.00,-0.01549
608.50,-0.01608
609.00,-0.01671
609.50,-0.01721
610.00,-0.01779
610.50,-0.01842
611.00,-0.01904
611.50,-0.01958
612.00,-0.02007
612.50,-0.02036
613.00,-0.02058
613.50,-0.02086
614.00,-0.02075
614.50,-0.02074
615.00,-0.02051
615.50,-0.02022
616.00,-0.01978
616.50,-0.01939
617.00,-0.01886
617.50,-0.01817
618.00,-0.01750
618.50,-0.01692
619.00,-0.01625
619.50,-0.01570
620.00,-0.01515
620.50,-0.01465
621.00,-0.01433
621.50,-0.01399
622.00,-0.01387
622.50,-0.01382
623.00,-0.01392
623.50,-0.01422
624.00,-0.01462
624.50,-0.01497
625.00,-0.01538
625.50,-0.01593
626.00,-0.01654
626.50,-0.01717
627.00,-0.01773
627.50,-0.01843
628.00,-0.01892
628.50,-0.01939
629.00,-0.01978
629.50,-0.02017
630.00,-0.02048
630.50,-0.02055
631.00,-0.02048
631.50,-0.02051
632.00,-0.02043
632.50,-0.02010
633.00,-0.01968
633.50,-0.01920
634.00,-0.01866
634.50,-0.01817
635.00,-0.01764
635.50,-0.01701
636.00,-0.01640
636.50,-0.01579
637.00,-0.01524
637.50,-0.01485
638.00,-0.01430
638.50,-0.01396
639.00,-0.01370
639.50,-0.01352
640.00,-0.01352
640.50,-0.01369
641.00,-0.01393
641.50,-0.01421
642.00,-0.01457
642.50,-0.01492
643.00,-0.01546
643.50,-0.01605
644.00,-0.01660
644.50,-0.01711
645.00,-0.01772
645.50,-0.01819
646.00,-0.01874
646.50,-0.01923
647.00,-0.01956
647.50,-0.01987
648.00,-0.02010
648.50,-0.02026
649.00,-0.02036
649.50,-0.02022
650.00,-0.02000
650.50,-0.01974
651.00,-0.01941
651.50,-0.01904
652.00,-0.01862
652.50,-0.01801
653.00,-0.01741
653.50,-0.01685
654.00,-0.01631
654.50,-0.01569
655.00,-0.01517
655.50,-0.01469
656.00,-0.01433
656.50,-0.01402
657.00,-0.01361
657.50,-0.01338
658.00,-0.01331
658.50,-0.01326
659.00,-0.01328
659.50,-0.01338
660.00,-0.01364
660.50,-0.01398
661.00,-0.01439
661.50,-0.01480
662.00,-0.01526
662.50,-0.01567
663.00,-0.01616
663.50,-0.01665
664.00,-0.01727
664.50,-0.01784
665.00,-0.01833
665.50,-0.01877
666.00,-0.01910
666.50,-0.01941
667.00,-0.01962
667.50,-0.01981
668.00,-0.01994
668.50,-0.01999
669.00,-0.01990
669.50,-0.01967
670.00,-0.01930
670.50,-0.01889
671.00,-0.01845
671.50,-0.01794
672.00,-0.01738
672.50,-0.01683
673.00,-0.01643
673.50,-0.01593
674.00,-0.01544
674.50,-0.01494
675.00,-0.01462
675.50,-0.01413
676.00,-0.01358
676.50,-0.01323
677.00,-0.01300
677.50,-0.01283
678.00,-0.01277
678.50,-0.01271
679.00,-0.01291
679.50,-0.01305
680.00,-0.01329
680.50,-0.01358
681.00,-0.01398
681.50,-0.01436
682.00,-0.01488
682.50,-0.01529
683.00,-0.01570
683.50,-0.01614
684.00,-0.01675
684.50,-0.01724
685.00,-0.01775
685.50,-0.01825
686.00,-0.01859
686.50,-0.01901
687.00,-0.01935
687.50,-0.01953
688.00,-0.01965
688.50,-0.01973
689.00,-0.01968
689.50,-0.01953
690.00,-0.01929
690.50,-0.01892
691.00,-0.01860
691.50,-0.01820
692.00,-0.01782
692.50,-0.01732
693.00,-0.01675
693.50,-0.01627
694.00,-0.01564
694.50,-0.01517
695.00,-0.01462
695.50,-0.01416
696.00,-0.01373
696.50,-0.01341
697.00,-0.01305
697.50,-0.01276
698.00,-0.01256
698.50,-0.01245
699.00,-0.01244
699.50,-0.01242
700.00,-0.01245
700.50,-0.01266
701.00,-0.01288
701.50,-0.01309
702.00,-0.01346
702.50,-0.01392
703.00,-0.01434
703.50,-0.01477
704.00,-0.01524
704.50,-0.01575
705.00,-0.01630
705.50,-0.01677
706.00,-0.01726
706.50,-0.01773
707.00,-0.01808
707.50,-0.01839
708.00,-0.01865
708.50,-0.01886
709.00,-0.01909
709.50,-0.01917
710.00,-0.01927
710.50,-0.01926
711.00,-0.01918
711.50,-0.01907
712.00,-0.01883
712.50,-0.01843
713.00,-0.01807
713.50,-0.01765
714.00,-0.01724
714.50,-0.01678
715.00,-0.01630
715.50,-0.01581
716.00,-0.01530
716.50,-0.01483
717.00,-0.01436
717.50,-0.01392
718.00,-0.01349
718.50,-0.01317
719.00,-0.01300
719.50,-0.01263
720.00,-0.01233
720.50,-0.01221
721.00,-0.01212
721.50,-0.01213
722.00,-0.01213
722.50,-0.01225
723.00,-0.01245
723.50,-0.01263
724.00,-0.01289
724.50,-0.01323
725.00,-0.01366
725.50,-0.01405
726.00,-0.01448
726.50,-0.01491
727.00,-0.01537
727.50,-0.01576
728.00,-0.01616
728.50,-0.01656
729.00,-0.01698
729.50,-0.01740
730.00,-0.01779
730.50,-0.01807
731.00,-0.01833
731.50,-0.01852
732.00,-0.01862
732.50,-0.01878
733.00,-0.01877
733.50,-0.01884
734.00,-0.01869
734.50,-0.01862
735.00,-0.01848
735.50,-0.01826
736.00,-0.01794
736.50,-0.01758
737.00,-0.01717
737.50,-0.01677
738.00,-0.01637
738.50,-0.01591
739.00,-0.01541
739.50,-0.01489
740.00,-0.01437
740.50,-0.01407
741.00,-0.01364
741.50,-0.01329
742.00,-0.01288
742.50,-0.01257
743.00,-0.01228
743.50,-0.01205
744.00,-0.01189
744.50,-0.01178
745.00,-0.01176
745.50,-0.01180
746.00,-0.01192
746.50,-0.01198
747.00,-0.01213
747.50,-0.01225
748.00,-0.01248
748.50,-0.01280
749.00,-0.01314
749.50,-0.01344
750.00,-0.01382
750.50,-0.01433
751.00,-0.01482
751.50,-0.01524
752.00,-0.01564
752.50,-0.01611
753.00,-0.01649
753.50,-0.01683
754.00,-0.01711
754.50,-0.01740
755.00,-0.01765
755.50,-0.01790
756.00,-0.01813
756.50,-0.01831
757.00,-0.01846
757.50,-0.01845
758.00,-0.01846
758.50,-0.01840
759.00,-0.01826
759.50,-0.01808
760.00,-0.01791
760.50,-0.01772
761.00,-0.01744
761.50,-0.01712
762.00,-0.01669
762.50,-0.01631
763.00,-0.01587
763.50,-0.01538
764.00,-0.01494
764.50,-0.01456
765.00,-0.01425
765.50,-0.01373
766.00,-0.01329
766.50,-0.01294
767.00,-0.01256
767.50,-0.01216
768.00,-0.01184
768.50,-0.01164
769.00,-0.01154
769.50,-0.01137
770.00,-0.01134
770.50,-0.01135
771.00,-0.01143
771.50,-0.01146
772.00,-0.01152
772.50,-0.01167
773.00,-0.01189
773.50,-0.01205
774.00,-0.01222
774.50,-0.01254
775.00,-0.01282
775.50,-0.01309
776.00,-0.01353
776.50,-0.01393
777.00,-0.01431
777.50,-0.01468
778.00,-0.01508
778.50,-0.01547
779.00,-0.01587
779.50,-0.01625
780.00,-0.01657
780.50,-0.01691
781.00,-0.01718
781.50,-0.01741
782.00,-0.01768
782.50,-0.01781
783.00,-0.01790
783.50,-0.01801
784.00,-0.01805
784.50,-0.01804
785.00,-0.01799
785.50,-0.01791
786.00,-0.01773
786.50,-0.01752
787.00,-0.01726
787.50,-0.01692
788.00,-0.01659
788.50,-0.01631
789.00,-0.01598
789.50,-0.01555
790.00,-0.01520
790.50,-0.01485
791.00,-0.01451
791.50,-0.01413
792.00,-0.01373
792.50,-0.01329
793.00,-0.01292
793.50,-0.01254
794.00,-0.01230
794.50,-0.01215
795.00,-0.01190
795.50,-0.01152
796.00,-0.01128
796.50,-0.01105
797.00,-0.01094
797.50,-0.01091
798.00,-0.01103
798.50,-0.01112
799.00,-0.01112
799.50,-0.01112
800.00,-0.01112
800.50,-0.01141
801.00,-0.01172
801.50,-0.01199
802.00,-0.01224
802.50,-0.01237
803.00,-0.01259
803.50,-0.01299
804.00,-0.01341
804.50,-0.01389
805.00,-0.01414
805.50,-0.01450
806.00,-0.01489
806.50,-0.01521
807.00,-0.01563
807.50,-0.01599
808.00,-0.01636
808.50,-0.01665
809.00,-0.01689
809.50,-0.01706
810.00,-0.01724
810.50,-0.01740
811.00,-0.01744
811.50,-0.01755
812.00,-0.01753
812.50,-0.01755
813.00,-0.01750
813.50,-0.01747
814.00,-0.01733
814.50,-0.01723
815.00,-0.01706
815.50,-0.01678
816.00,-0.01649
816.50,-0.01620
817.00,-0.01591
817.50,-0.01559
818.00,-0.01523
818.50,-0.01495
819.00,-0.01466
819.50,-0.01427
820.00,-0.01389
820.50,-0.01355
821.00,-0.01324
821.50,-0.01288
822.00,-0.01254
822.50,-0.01210
823.00,-0.01173
823.50,-0.01157
824.00,-0.01143
824.50,-0.01111
825.00,-0.01093
825.50,-0.01079
826.00,-0.01059
826.50,-0.01053
827.00,-0.01051
827.50,-0.01051
828.00,-0.01053
828.50,-0.01068
829.00,-0.01079
829.50,-0.01086
830.00,-0.01089
830.50,-0.01118
831.00,-0.01152
831.50,-0.01169
832.00,-0.01193
832.50,-0.01227
833.00,-0.01260
833.50,-0.01295
834.00,-0.01332
834.50,-0.01360
835.00,-0.01389
835.50,-0.01418
836.00,-0.01450
836.50,-0.01485
837.00,-0.01517
837.50,-0.01552
838.00,-0.01587
838.50,-0.01616
839.00,-0.01637
839.50,-0.01654
840.00,-0.01675
840.50,-0.01692
841.00,-0.01706
841.50,-0.01723
842.00,-0.01726
842.50,-0.01726
843.00,-0.01723
843.50,-0.01715
844.00,-0.01703
844.50,-0.01695
845.00,-0.01688
845.50,-0.01672
846.00,-0.01653
846.50,-0.01625
847.00,-0.01604
847.50,-0.01576
848.00,-0.01552
848.50,-0.01517
849.00,-0.01479
849.50,-0.01442
850.00,-0.01418
850.50,-0.01370
851.00,-0.01334
851.50,-0.01294
852.00,-0.01260
852.50,-0.01230
853.00,-0.01201
853.50,-0.01176
854.00,-0.01154
854.50,-0.01126
855.00,-0.01094
855.50,-0.01080
856.00,-0.01067
856.50,-0.01057
857.00,-0.01042
857.50,-0.01036
858.00,-0.01022
858.50,-0.01015
859.00,-0.01010
859.50,-0.01018
860.00,-0.01028
860.50,-0.01041
861.00,-0.01050
861.50,-0.01059
862.00,-0.01079
862.50,-0.01099
863.00,-0.01122
863.50,-0.01143
864.00,-0.01163
864.50,-0.01184
865.00,-0.01208
865.50,-0.01250
866.00,-0.01276
866.50,-0.01311
867.00,-0.01338
867.50,-0.01369
868.00,-0.01398
868.50,-0.01418
869.00,-0.01443
869.50,-0.01480
870.00,-0.01512
870.50,-0.01540
871.00,-0.01559
871.50,-0.01579
872.00,-0.01599
872.50,-0.01620
873.00,-0.01640
873.50,-0.01653
874.00,-0.01653
874.50,-0.01666
875.00,-0.01674
875.50,-0.01675
876.00,-0.01678
876.50,-0.01674
877.00,-0.01663
877.50,-0.01649
878.00,-0.01634
878.50,-0.01614
879.00,-0.01595
879.50,-0.01582
880.00,-0.01572
880.50,-0.01540
881.00,-0.01505
881.50,-0.01474
882.00,-0.01440
882.50,-0.01424
883.00,-0.01398
883.50,-0.01363
884.00,-0.01326
884.50,-0.01305
885.00,-0.01276
885.50,-0.01233
886.00,-0.01187
886.50,-0.01164
887.00,-0.01144
887.50,-0.01123
888.00,-0.01102
888.50,-0.01086
889.00,-0.01070
889.50,-0.01057
890.00,-0.01042
890.50,-0.01025
891.00,-0.01003
891.50,-0.00990
892.00,-0.00977
892.50,-0.00974
893.00,-0.00972
893.50,-0.00977
894.00,-0.00981
894.50,-0.00995
895.00,-0.01013
895.50,-0.01018
896.00,-0.01027
896.50,-0.01036
897.00,-0.01047
897.50,-0.01062
898.00,-0.01079
898.50,-0.01114
899.00,-0.01152
899.50,-0.01180
900.00,-0.01207
900.50,-0.01221
901.00,-0.01241
901.50,-0.01277
902.00,-0.01317
902.50,-0.01353
903.00,-0.01381
903.50,-0.01405
904.00,-0.01418
904.50,-0.01440
905.00,-0.01466
905.50,-0.01497
906.00,-0.01523
906.50,-0.01535
907.00,-0.01552
907.50,-0.01576
908.00,-0.01601
908.50,-0.01602
909.00,-0.01599
909.50,-0.01625
910.00,-0.01640
910.50,-0.01634
911.00,-0.01630
911.50,-0.01637
912.00,-0.01651
912.50,-0.01636
913.00,-0.01619
913.50,-0.01598
914.00,-0.01578
914.50,-0.01578
915.00,-0.01578
915.50,-0.01540
916.00,-0.01505
916.50,-0.01483
917.00,-0.01465
917.50,-0.01440
918.00,-0.01421
918.50,-0.01376
919.00,-0.01331
919.50,-0.01315
920.00,-0.01289
920.50,-0.01263
921.00,-0.01231
921.50,-0.01205
922.00,-0.01190
922.50,-0.01158
923.00,-0.01118
923.50,-0.01099
924.00,-0.01077
924.50,-0.01051
925.00,-0.01028
925.50,-0.01013
926.00,-0.01007
926.50,-0.00978
927.00,-0.00948
927.50,-0.00954
928.00,-0.00957
928.50,-0.00943
929.00,-0.00928
929.50,-0.00940
930.00,-0.00952
930.50,-0.00945
931.00,-0.00935
931.50,-0.00945
932.00,-0.00955
932.50,-0.00960
933.00,-0.00964
933.50,-0.00966
934.00,-0.00989
934.50,-0.01019
935.00,-0.01053
935.50,-0.01068
936.00,-0.01080
936.50,-0.01112
937.00,-0.01143
937.50,-0.01164
938.00,-0.01183
938.50,-0.01216
939.00,-0.01248
939.50,-0.01268
940.00,-0.01285
940.50,-0.01320
941.00,-0.01361
941.50,-0.01384
942.00,-0.01398
942.50,-0.01425
943.00,-0.01445
943.50,-0.01469
944.00,-0.01500
944.50,-0.01517
945.00,-0.01526
945.50,-0.01538
946.00,-0.01544
946.50,-0.01569
947.00,-0.01584
947.50,-0.01581
948.00,-0.01576
948.50,-0.01579
949.00,-0.01598
949.50,-0.01601
950.00,-0.01595
950.50,-0.01585
951.00,-0.01585
951.50,-0.01570
952.00,-0.01555
952.50,-0.01541
953.00,-0.01529
953.50,-0.01521
954.00,-0.01514
954.50,-0.01498
955.00,-0.01474
955.50,-0.01454
956.00,-0.01421
956.50,-0.01396
957.00,-0.01378
957.50,-0.01347
958.00,-0.01320
958.50,-0.01297
959.00,-0.01271
959.50,-0.01236
960.00,-0.01208
960.50,-0.01186
961.00,-0.01164
961.50,-0.01140
962.00,-0.01117
962.50,-0.01094
963.00,-0.01073
963.50,-0.01056
964.00,-0.01030
964.50,-0.01016
965.00,-0.00998
965.50,-0.00981
966.00,-0.00969
966.50,-0.00949
967.00,-0.00934
967.50,-0.00926
968.00,-0.00925
968.50,-0.00914
969.00,-0.00903
969.50,-0.00900
970.00,-0.00905
970.50,-0.00896
971.00,-0.00897
971.50,-0.00899
972.00,-0.00903
972.50,-0.00919
973.00,-0.00940
973.50,-0.00946
974.00,-0.00966
974.50,-0.00983
975.00,-0.00998
975.50,-0.01013
976.00,-0.01039
976.50,-0.01042
977.00,-0.01054
977.50,-0.01076
978.00,-0.01103
978.50,-0.01129
979.00,-0.01154
979.50,-0.01183
980.00,-0.01221
980.50,-0.01242
981.00,-0.01260
981.50,-0.01277
982.00,-0.01297
982.50,-0.01311
983.00,-0.01331
983.50,-0.01350
984.00,-0.01372
984.50,-0.01389
985.00,-0.01401
985.50,-0.01419
986.00,-0.01445
986.50,-0.01468
987.00,-0.01485
987.50,-0.01497
988.00,-0.01514
988.50,-0.01532
989.00,-0.01540
989.50,-0.01540
990.00,-0.01534
990.50,-0.01541
991.00,-0.01550
991.50,-0.01547
992.00,-0.01544
992.50,-0.01540
993.00,-0.01537
993.50,-0.01527
994.00,-0.01520
994.50,-0.01517
995.00,-0.01503
995.50,-0.01492
996.00,-0.01483
