"File_221110_220341 - RawData"
"Wavelength nm.","Abs."
455.00,-0.02301
455.50,-0.02260
456.00,-0.02235
456.50,-0.02219
457.00,-0.02211
457.50,-0.02217
458.00,-0.02234
458.50,-0.02267
459.00,-0.02307
459.50,-0.02324
460.00,-0.02332
460.50,-0.02335
461.00,-0.02332
461.50,-0.02319
462.00,-0.02292
462.50,-0.02254
463.00,-0.02229
463.50,-0.02211
464.00,-0.02193
464.50,-0.02187
465.00,-0.02200
465.50,-0.02206
466.00,-0.02229
466.50,-0.02260
467.00,-0.02280
467.50,-0.02296
468.00,-0.02324
468.50,-0.02327
469.00,-0.02309
469.50,-0.02283
470.00,-0.02246
470.50,-0.02211
471.00,-0.02184
471.50,-0.02162
472.00,-0.02156
472.50,-0.02167
473.00,-0.02177
473.50,-0.02194
474.00,-0.02217
474.50,-0.02246
475.00,-0.02274
475.50,-0.02286
476.00,-0.02292
476.50,-0.02284
477.00,-0.02261
477.50,-0.02231
478.00,-0.02202
478.50,-0.02162
479.00,-0.02127
479.50,-0.02116
480.00,-0.02110
480.50,-0.02127
481.00,-0.02153
481.50,-0.02179
482.00,-0.02211
482.50,-0.02229
483.00,-0.02245
483.50,-0.02255
484.00,-0.02251
484.50,-0.02248
485.00,-0.02219
485.50,-0.02182
486.00,-0.02156
486.50,-0.02132
487.00,-0.02110
487.50,-0.02081
488.00,-0.02072
488.50,-0.02075
489.00,-0.02087
489.50,-0.02110
490.00,-0.02148
490.50,-0.02176
491.00,-0.02205
491.50,-0.02222
492.00,-0.02238
492.50,-0.02243
493.00,-0.02237
493.50,-0.02211
494.00,-0.02177
494.50,-0.02135
495.00,-0.02092
495.50,-0.02071
496.00,-0.02058
496.50,-0.02036
497.00,-0.02026
497.50,-0.02040
498.00,-0.02060
498.50,-0.02089
499.00,-0.02130
499.50,-0.02167
500.00,-0.02197
500.50,-0.02205
501.00,-0.02194
501.50,-0.02185
502.00,-0.02165
502.50,-0.02139
503.00,-0.02110
503.50,-0.02086
504.00,-0.02055
504.50,-0.02029
505.00,-0.02014
505.50,-0.02013
506.00,-0.02017
506.50,-0.02034
507.00,-0.02072
507.50,-0.02104
508.00,-0.02136
508.50,-0.02156
509.00,-0.02171
509.50,-0.02187
510.00,-0.02185
510.50,-0.02173
511.00,-0.02150
511.50,-0.02119
512.00,-0.02097
512.50,-0.02074
513.00,-0.02045
513.50,-0.02005
514.00,-0.01987
514.50,-0.01976
515.00,-0.01981
515.50,-0.01991
516.00,-0.02008
516.50,-0.02032
517.00,-0.02068
517.50,-0.02107
518.00,-0.02141
518.50,-0.02158
519.00,-0.02170
519.50,-0.02174
520.00,-0.02161
520.50,-0.02130
521.00,-0.02094
521.50,-0.02066
522.00,-0.02045
522.50,-0.02014
523.00,-0.01970
523.50,-0.01947
524.00,-0.01942
524.50,-0.01944
525.00,-0.01961
525.50,-0.01982
526.00,-0.02022
526.50,-0.02054
527.00,-0.02090
527.50,-0.02122
528.00,-0.02138
528.50,-0.02150
529.00,-0.02151
529.50,-0.02144
530.00,-0.02124
530.50,-0.02095
531.00,-0.02068
531.50,-0.02029
532.00,-0.02010
532.50,-0.01973
533.00,-0.01939
533.50,-0.01929
534.00,-0.01910
534.50,-0.01920
535.00,-0.01929
535.50,-0.01967
536.00,-0.02002
536.50,-0.02037
537.00,-0.02074
537.50,-0.02080
538.00,-0.02100
538.50,-0.02115
539.00,-0.02130
539.50,-0.02119
540.00,-0.02101
540.50,-0.02077
541.00,-0.02049
541.50,-0.02020
542.00,-0.01981
542.50,-0.01941
543.00,-0.01906
543.50,-0.01895
544.00,-0.01889
544.50,-0.01883
545.00,-0.01884
545.50,-0.01904
546.00,-0.01926
546.50,-0.01952
547.00,-0.01984
547.50,-0.02036
548.00,-0.02066
548.50,-0.02086
549.00,-0.02100
549.50,-0.02104
550.00,-0.02097
550.50,-0.02074
551.00,-0.02036
551.50,-0.02007
552.00,-0.01978
552.50,-0.01936
553.00,-0.01894
553.50,-0.01872
554.00,-0.01875
554.50,-0.01842
555.00,-0.01834
555.50,-0.01855
556.00,-0.01880
556.50,-0.01898
557.00,-0.01923
557.50,-0.01953
558.00,-0.01987
558.50,-0.02023
559.00,-0.02043
559.50,-0.02057
560.00,-0.02069
560.50,-0.02075
561.00,-0.02077
561.50,-0.02057
562.00,-0.02036
562.50,-0.01997
563.00,-0.01958
563.50,-0.01913
564.00,-0.01874
564.50,-0.01839
565.00,-0.01823
565.50,-0.01814
566.00,-0.01801
566.50,-0.01797
567.00,-0.01816
567.50,-0.01842
568.00,-0.01880
568.50,-0.01909
569.00,-0.01942
569.50,-0.01982
570.00,-0.02013
570.50,-0.02043
571.00,-0.02063
571.50,-0.02065
572.00,-0.02057
572.50,-0.02048
573.00,-0.02034
573.50,-0.02003
574.00,-0.01970
574.50,-0.01926
575.00,-0.01889
575.50,-0.01854
576.00,-0.01822
576.50,-0.01796
577.00,-0.01778
577.50,-0.01779
578.00,-0.01785
578.50,-0.01790
579.00,-0.01814
579.50,-0.01840
580.00,-0.01868
580.50,-0.01901
581.00,-0.01944
581.50,-0.01976
582.00,-0.02005
582.50,-0.02026
583.00,-0.02039
583.50,-0.02048
584.00,-0.02045
584.50,-0.02032
585.00,-0.02016
585.50,-0.01987
586.00,-0.01942
586.50,-0.01910
587.00,-0.01880
587.50,-0.01845
588.00,-0.01804
588.50,-0.01781
589.00,-0.01768
589.50,-0.01736
590.00,-0.01738
590.50,-0.01756
591.00,-0.01782
591.50,-0.01807
592.00,-0.01830
592.50,-0.01846
593.00,-0.01877
593.50,-0.01906
594.00,-0.01936
594.50,-0.01959
595.00,-0.01981
595.50,-0.02011
596.00,-0.02028
596.50,-0.02026
597.00,-0.02013
597.50,-0.01999
598.00,-0.01967
598.50,-0.01920
599.00,-0.01881
599.50,-0.01851
600.00,-0.01816
600.50,-0.01787
601.00,-0.01758
601.50,-0.01736
602.00,-0.01727
602.50,-0.01732
603.00,-0.01741
603.50,-0.01750
604.00,-0.01758
604.50,-0.01788
605.00,-0.01831
605.50,-0.01866
606.00,-0.01900
606.50,-0.01932
607.00,-0.01959
607.50,-0.01988
608.00,-0.01997
608.50,-0.02002
609.00,-0.02011
609.50,-0.01997
610.00,-0.01985
610.50,-0.01962
611.00,-0.01936
611.50,-0.01913
612.00,-0.01878
612.50,-0.01833
613.00,-0.01804
613.50,-0.01778
614.00,-0.01753
614.50,-0.01721
615.00,-0.01695
615.50,-0.01688
616.00,-0.01689
616.50,-0.01711
617.00,-0.01729
617.50,-0.01746
618.00,-0.01775
618.50,-0.01808
619.00,-0.01836
619.50,-0.01874
620.00,-0.01904
620.50,-0.01941
621.00,-0.01971
621.50,-0.01978
622.00,-0.01981
622.50,-0.01976
623.00,-0.01971
623.50,-0.01956
624.00,-0.01942
624.50,-0.01929
625.00,-0.01900
625.50,-0.01863
626.00,-0.01826
626.50,-0.01793
627.00,-0.01761
627.50,-0.01724
628.00,-0.01706
628.50,-0.01694
629.00,-0.01682
629.50,-0.01675
630.00,-0.01685
630.50,-0.01688
631.00,-0.01697
631.50,-0.01730
632.00,-0.01758
632.50,-0.01790
633.00,-0.01826
633.50,-0.01863
634.00,-0.01886
634.50,-0.01901
635.00,-0.01929
635.50,-0.01950
636.00,-0.01962
636.50,-0.01970
637.00,-0.01968
637.50,-0.01967
638.00,-0.01942
638.50,-0.01921
639.00,-0.01895
639.50,-0.01859
640.00,-0.01831
640.50,-0.01801
641.00,-0.01762
641.50,-0.01733
642.00,-0.01715
642.50,-0.01694
643.00,-0.01669
643.50,-0.01653
644.00,-0.01651
644.50,-0.01659
645.00,-0.01677
645.50,-0.01682
646.00,-0.01698
646.50,-0.01723
647.00,-0.01756
647.50,-0.01787
648.00,-0.01820
648.50,-0.01851
649.00,-0.01883
649.50,-0.01897
650.00,-0.01907
650.50,-0.01923
651.00,-0.01933
651.50,-0.01941
652.00,-0.01941
652.50,-0.01924
653.00,-0.01909
653.50,-0.01884
654.00,-0.01863
654.50,-0.01831
655.00,-0.01805
655.50,-0.01770
656.00,-0.01740
656.50,-0.01712
657.00,-0.01692
657.50,-0.01671
658.00,-0.01654
658.50,-0.01653
659.00,-0.01642
659.50,-0.01646
660.00,-0.01651
660.50,-0.01659
661.00,-0.01682
661.50,-0.01709
662.00,-0.01732
662.50,-0.01747
663.00,-0.01779
663.50,-0.01797
664.00,-0.01839
664.50,-0.01869
665.00,-0.01892
665.50,-0.01906
666.00,-0.01918
666.50,-0.01926
667.00,-0.01924
667.50,-0.01912
668.00,-0.01913
668.50,-0.01904
669.00,-0.01888
669.50,-0.01862
670.00,-0.01828
670.50,-0.01797
671.00,-0.01756
671.50,-0.01718
672.00,-0.01680
672.50,-0.01659
673.00,-0.01646
673.50,-0.01642
674.00,-0.01637
674.50,-0.01631
675.00,-0.01630
675.50,-0.01622
676.00,-0.01620
676.50,-0.01634
677.00,-0.01659
677.50,-0.01677
678.00,-0.01701
678.50,-0.01724
679.00,-0.01753
679.50,-0.01787
680.00,-0.01820
680.50,-0.01845
681.00,-0.01857
681.50,-0.01877
682.00,-0.01901
682.50,-0.01910
683.00,-0.01906
683.50,-0.01897
684.00,-0.01903
684.50,-0.01898
685.00,-0.01889
685.50,-0.01874
686.00,-0.01849
686.50,-0.01816
687.00,-0.01790
687.50,-0.01762
688.00,-0.01732
688.50,-0.01700
689.00,-0.01682
689.50,-0.01645
690.00,-0.01614
690.50,-0.01602
691.00,-0.01596
691.50,-0.01588
692.00,-0.01595
692.50,-0.01614
693.00,-0.01619
693.50,-0.01620
694.00,-0.01646
694.50,-0.01666
695.00,-0.01698
695.50,-0.01727
696.00,-0.01750
696.50,-0.01781
697.00,-0.01797
697.50,-0.01810
698.00,-0.01823
698.50,-0.01839
699.00,-0.01852
699.50,-0.01865
700.00,-0.01875
700.50,-0.01878
701.00,-0.01894
701.50,-0.01888
702.00,-0.01857
702.50,-0.01837
703.00,-0.01826
703.50,-0.01807
704.00,-0.01785
704.50,-0.01759
705.00,-0.01730
705.50,-0.01706
706.00,-0.01683
706.50,-0.01654
707.00,-0.01631
707.50,-0.01611
708.00,-0.01598
708.50,-0.01587
709.00,-0.01585
709.50,-0.01587
710.00,-0.01596
710.50,-0.01601
711.00,-0.01607
711.50,-0.01627
712.00,-0.01648
712.50,-0.01659
713.00,-0.01683
713.50,-0.01704
714.00,-0.01733
714.50,-0.01759
715.00,-0.01779
715.50,-0.01805
716.00,-0.01831
716.50,-0.01843
717.00,-0.01855
717.50,-0.01860
718.00,-0.01865
718.50,-0.01860
719.00,-0.01857
719.50,-0.01846
720.00,-0.01826
720.50,-0.01819
721.00,-0.01802
721.50,-0.01781
722.00,-0.01756
722.50,-0.01740
723.00,-0.01712
723.50,-0.01698
724.00,-0.01672
724.50,-0.01639
725.00,-0.01617
725.50,-0.01613
726.00,-0.01601
726.50,-0.01578
727.00,-0.01564
727.50,-0.01561
728.00,-0.01559
728.50,-0.01569
729.00,-0.01581
729.50,-0.01591
730.00,-0.01601
730.50,-0.01611
731.00,-0.01631
731.50,-0.01653
732.00,-0.01669
732.50,-0.01694
733.00,-0.01718
733.50,-0.01741
734.00,-0.01765
734.50,-0.01781
735.00,-0.01797
735.50,-0.01810
736.00,-0.01823
736.50,-0.01831
737.00,-0.01831
737.50,-0.01846
738.00,-0.01842
738.50,-0.01828
739.00,-0.01817
739.50,-0.01796
740.00,-0.01785
740.50,-0.01770
741.00,-0.01756
741.50,-0.01735
742.00,-0.01709
742.50,-0.01694
743.00,-0.01672
743.50,-0.01649
744.00,-0.01628
744.50,-0.01611
745.00,-0.01595
745.50,-0.01581
746.00,-0.01573
746.50,-0.01564
747.00,-0.01559
747.50,-0.01564
748.00,-0.01558
748.50,-0.01563
749.00,-0.01566
749.50,-0.01575
750.00,-0.01596
750.50,-0.01611
751.00,-0.01630
751.50,-0.01653
752.00,-0.01671
752.50,-0.01691
753.00,-0.01707
753.50,-0.01727
754.00,-0.01738
754.50,-0.01761
755.00,-0.01772
755.50,-0.01778
756.00,-0.01788
756.50,-0.01804
757.00,-0.01805
757.50,-0.01788
758.00,-0.01796
758.50,-0.01801
759.00,-0.01791
759.50,-0.01781
760.00,-0.01784
760.50,-0.01770
761.00,-0.01743
761.50,-0.01726
762.00,-0.01717
762.50,-0.01700
763.00,-0.01674
763.50,-0.01646
764.00,-0.01630
764.50,-0.01624
765.00,-0.01613
765.50,-0.01585
766.00,-0.01567
766.50,-0.01553
767.00,-0.01544
767.50,-0.01523
768.00,-0.01514
768.50,-0.01527
769.00,-0.01547
769.50,-0.01555
770.00,-0.01563
770.50,-0.01575
771.00,-0.01598
771.50,-0.01611
772.00,-0.01622
772.50,-0.01634
773.00,-0.01657
773.50,-0.01671
774.00,-0.01683
774.50,-0.01706
775.00,-0.01720
775.50,-0.01726
776.00,-0.01738
776.50,-0.01752
777.00,-0.01765
777.50,-0.01772
778.00,-0.01776
778.50,-0.01775
779.00,-0.01779
779.50,-0.01776
780.00,-0.01773
780.50,-0.01765
781.00,-0.01764
781.50,-0.01752
782.00,-0.01735
782.50,-0.01720
783.00,-0.01703
783.50,-0.01691
784.00,-0.01669
784.50,-0.01654
785.00,-0.01640
785.50,-0.01624
786.00,-0.01601
786.50,-0.01590
787.00,-0.01570
787.50,-0.01563
788.00,-0.01547
788.50,-0.01532
789.00,-0.01526
789.50,-0.01520
790.00,-0.01524
790.50,-0.01532
791.00,-0.01537
791.50,-0.01537
792.00,-0.01540
792.50,-0.01549
793.00,-0.01559
793.50,-0.01567
794.00,-0.01587
794.50,-0.01613
795.00,-0.01634
795.50,-0.01639
796.00,-0.01639
796.50,-0.01656
797.00,-0.01672
797.50,-0.01695
798.00,-0.01717
798.50,-0.01735
799.00,-0.01736
799.50,-0.01738
800.00,-0.01730
800.50,-0.01746
801.00,-0.01762
801.50,-0.01767
802.00,-0.01764
802.50,-0.01749
803.00,-0.01729
803.50,-0.01730
804.00,-0.01729
804.50,-0.01718
805.00,-0.01700
805.50,-0.01680
806.00,-0.01669
806.50,-0.01659
807.00,-0.01643
807.50,-0.01630
808.00,-0.01613
808.50,-0.01587
809.00,-0.01576
809.50,-0.01556
810.00,-0.01537
810.50,-0.01530
811.00,-0.01520
811.50,-0.01515
812.00,-0.01508
812.50,-0.01506
813.00,-0.01506
813.50,-0.01508
814.00,-0.01512
814.50,-0.01526
815.00,-0.01529
815.50,-0.01535
816.00,-0.01541
816.50,-0.01550
817.00,-0.01556
817.50,-0.01572
818.00,-0.01590
818.50,-0.01599
819.00,-0.01617
819.50,-0.01620
820.00,-0.01630
820.50,-0.01645
821.00,-0.01662
821.50,-0.01672
822.00,-0.01683
822.50,-0.01686
823.00,-0.01698
823.50,-0.01723
824.00,-0.01730
824.50,-0.01726
825.00,-0.01724
825.50,-0.01717
826.00,-0.01714
826.50,-0.01709
827.00,-0.01707
827.50,-0.01707
828.00,-0.01703
828.50,-0.01688
829.00,-0.01674
829.50,-0.01653
830.00,-0.01633
830.50,-0.01627
831.00,-0.01613
831.50,-0.01591
832.00,-0.01578
832.50,-0.01561
833.00,-0.01549
833.50,-0.01549
834.00,-0.01546
834.50,-0.01520
835.00,-0.01501
835.50,-0.01497
836.00,-0.01494
836.50,-0.01483
837.00,-0.01489
837.50,-0.01494
838.00,-0.01494
838.50,-0.01501
839.00,-0.01497
839.50,-0.01501
840.00,-0.01505
840.50,-0.01515
841.00,-0.01527
841.50,-0.01543
842.00,-0.01558
842.50,-0.01567
843.00,-0.01579
843.50,-0.01585
844.00,-0.01595
844.50,-0.01608
845.00,-0.01624
845.50,-0.01639
846.00,-0.01654
846.50,-0.01659
847.00,-0.01666
847.50,-0.01683
848.00,-0.01694
848.50,-0.01700
849.00,-0.01701
849.50,-0.01706
850.00,-0.01711
850.50,-0.01689
851.00,-0.01683
851.50,-0.01680
852.00,-0.01675
852.50,-0.01671
853.00,-0.01660
853.50,-0.01651
854.00,-0.01642
854.50,-0.01637
855.00,-0.01634
855.50,-0.01622
856.00,-0.01613
856.50,-0.01611
857.00,-0.01596
857.50,-0.01582
858.00,-0.01567
858.50,-0.01547
859.00,-0.01529
859.50,-0.01514
860.00,-0.01503
860.50,-0.01501
861.00,-0.01497
861.50,-0.01488
862.00,-0.01482
862.50,-0.01482
863.00,-0.01480
863.50,-0.01471
864.00,-0.01469
864.50,-0.01468
865.00,-0.01468
865.50,-0.01479
866.00,-0.01492
866.50,-0.01503
867.00,-0.01503
867.50,-0.01508
868.00,-0.01518
868.50,-0.01527
869.00,-0.01537
869.50,-0.01546
870.00,-0.01553
870.50,-0.01570
871.00,-0.01578
871.50,-0.01590
872.00,-0.01608
872.50,-0.01614
873.00,-0.01619
873.50,-0.01630
874.00,-0.01634
874.50,-0.01639
875.00,-0.01648
875.50,-0.01657
876.00,-0.01660
876.50,-0.01657
877.00,-0.01659
877.50,-0.01662
878.00,-0.01660
878.50,-0.01654
879.00,-0.01651
879.50,-0.01645
880.00,-0.01642
880.50,-0.01628
881.00,-0.01608
881.50,-0.01601
882.00,-0.01595
882.50,-0.01595
883.00,-0.01582
883.50,-0.01572
884.00,-0.01555
884.50,-0.01549
885.00,-0.01537
885.50,-0.01514
886.00,-0.01500
886.50,-0.01491
887.00,-0.01489
887.50,-0.01480
888.00,-0.01477
888.50,-0.01471
889.00,-0.01463
889.50,-0.01476
890.00,-0.01488
890.50,-0.01479
891.00,-0.01456
891.50,-0.01450
892.00,-0.01450
892.50,-0.01439
893.00,-0.01447
893.50,-0.01460
894.00,-0.01468
894.50,-0.01483
895.00,-0.01494
895.50,-0.01500
896.00,-0.01508
896.50,-0.01511
897.00,-0.01506
897.50,-0.01506
898.00,-0.01514
898.50,-0.01532
899.00,-0.01553
899.50,-0.01566
900.00,-0.01573
900.50,-0.01570
901.00,-0.01576
901.50,-0.01588
902.00,-0.01601
902.50,-0.01613
903.00,-0.01619
903.50,-0.01611
904.00,-0.01604
904.50,-0.01616
905.00,-0.01617
905.50,-0.01616
906.00,-0.01620
906.50,-0.01611
907.00,-0.01604
907.50,-0.01602
908.00,-0.01610
908.50,-0.01596
909.00,-0.01582
909.50,-0.01593
910.00,-0.01599
910.50,-0.01581
911.00,-0.01567
911.50,-0.01566
912.00,-0.01564
912.50,-0.01549
913.00,-0.01537
913.50,-0.01517
914.00,-0.01500
914.50,-0.01506
915.00,-0.01518
915.50,-0.01491
916.00,-0.01462
916.50,-0.01462
917.00,-0.01460
917.50,-0.01460
918.00,-0.01460
918.50,-0.01437
919.00,-0.01424
919.50,-0.01431
920.00,-0.01434
920.50,-0.01433
921.00,-0.01434
921.50,-0.01442
922.00,-0.01450
922.50,-0.01448
923.00,-0.01437
923.50,-0.01447
924.00,-0.01457
924.50,-0.01459
925.00,-0.01462
925.50,-0.01477
926.00,-0.01492
926.50,-0.01488
927.00,-0.01482
927.50,-0.01506
928.00,-0.01518
928.50,-0.01520
929.00,-0.01518
929.50,-0.01538
930.00,-0.01559
930.50,-0.01555
931.00,-0.01550
931.50,-0.01572
932.00,-0.01593
932.50,-0.01578
933.00,-0.01567
933.50,-0.01559
934.00,-0.01570
934.50,-0.01587
935.00,-0.01601
935.50,-0.01588
936.00,-0.01587
936.50,-0.01598
937.00,-0.01599
937.50,-0.01587
938.00,-0.01578
938.50,-0.01576
939.00,-0.01578
939.50,-0.01569
940.00,-0.01550
940.50,-0.01550
941.00,-0.01559
941.50,-0.01546
942.00,-0.01535
942.50,-0.01521
943.00,-0.01514
943.50,-0.01520
944.00,-0.01520
944.50,-0.01505
945.00,-0.01491
945.50,-0.01480
946.00,-0.01462
946.50,-0.01460
947.00,-0.01465
947.50,-0.01451
948.00,-0.01442
948.50,-0.01439
949.00,-0.01436
949.50,-0.01440
950.00,-0.01431
950.50,-0.01431
951.00,-0.01430
951.50,-0.01424
952.00,-0.01411
952.50,-0.01410
953.00,-0.01413
953.50,-0.01418
954.00,-0.01430
954.50,-0.01440
955.00,-0.01442
955.50,-0.01448
956.00,-0.01447
956.50,-0.01440
957.00,-0.01447
957.50,-0.01454
958.00,-0.01457
958.50,-0.01462
959.00,-0.01477
959.50,-0.01488
960.00,-0.01485
960.50,-0.01492
961.00,-0.01505
961.50,-0.01509
962.00,-0.01517
962.50,-0.01526
963.00,-0.01532
963.50,-0.01543
964.00,-0.01544
964.50,-0.01546
965.00,-0.01552
965.50,-0.01558
966.00,-0.01567
966.50,-0.01555
967.00,-0.01552
967.50,-0.01552
968.00,-0.01552
968.50,-0.01555
969.00,-0.01553
969.50,-0.01553
970.00,-0.01556
970.50,-0.01547
971.00,-0.01544
971.50,-0.01540
972.00,-0.01527
972.50,-0.01527
973.00,-0.01530
973.50,-0.01523
974.00,-0.01523
974.50,-0.01515
975.00,-0.01506
975.50,-0.01501
976.00,-0.01491
976.50,-0.01472
977.00,-0.01456
977.50,-0.01456
978.00,-0.01456
978.50,-0.01451
979.00,-0.01447
979.50,-0.01448
980.00,-0.01450
980.50,-0.01443
981.00,-0.01436
981.50,-0.01425
982.00,-0.01408
982.50,-0.01402
983.00,-0.01395
983.50,-0.01390
984.00,-0.01392
984.50,-0.01389
985.00,-0.01384
985.50,-0.01384
986.00,-0.01385
986.50,-0.01389
987.00,-0.01393
987.50,-0.01404
988.00,-0.01408
988.50,-0.01418
989.00,-0.01419
989.50,-0.01421
990.00,-0.01418
990.50,-0.01422
991.00,-0.01421
991.50,-0.01428
992.00,-0.01433
992.50,-0.01437
993.00,-0.01450
993.50,-0.01454
994.00,-0.01459
994.50,-0.01469
995.00,-0.01474
995.50,-0.01482
996.00,-0.01483
996.50,-0.01491
997.00,-0.01495
997.50,-0.01505
998.00,-0.01509
